subset,p_intrinsic,p_drive,n_biological_pairs,A_isi_median,dA_dintrinsic_median,dA_ddrive_median,drive_dominance_fraction_median,gradient_magnitude_median,A_isi_q25,dA_dintrinsic_q25,dA_ddrive_q25,drive_dominance_fraction_q25,gradient_magnitude_q25,A_isi_q75,dA_dintrinsic_q75,dA_ddrive_q75,drive_dominance_fraction_q75,gradient_magnitude_q75
core_secure_pairs,0.0666666666666666,0.0333333333333333,32,0.0080421366735278,0.1750589148111661,-1.452054680472941,0.5936437340151246,1.562811435474471,-0.1041818758051842,-0.1110792120099795,-1.696099524396968,0.4798483587489793,1.077516003104232,0.0784834930027293,0.8177844506308052,-0.950321863975192,0.701648899023904,2.182124266798636
core_secure_pairs,0.0666666666666666,0.0666666666666666,32,-0.0140941990658786,0.1806618989089432,-1.0322833708845054,0.5250986310036921,1.1732682747393233,-0.1362786874749491,-0.1047861399336206,-1.2705105090570217,0.4299809567339394,0.8611507937746283,0.0746018060632149,0.9029579023915032,-0.6815534555049344,0.6575062343431752,1.843156458005352
core_secure_pairs,0.0666666666666666,0.1,32,-0.0248525493475961,0.1717944943884494,-0.7482715935114481,0.4567786602775713,1.1429040689440186,-0.1624948526225994,-0.0968126509933097,-1.0249908670426005,0.3719095825968597,0.652214875221109,0.0937741940655085,0.8542079680344348,-0.3743791350150476,0.6422840833113956,1.6880770753768282
core_secure_pairs,0.0666666666666666,0.1333333333333333,32,-0.0329637213509255,0.170601460383858,-0.4707200894794169,0.4243522362434607,0.992721816469756,-0.2027995943207649,-0.094825140818832,-0.9896429251760616,0.345451007747283,0.6248155109292335,0.0674989578784183,0.7907478028534929,-0.1371433369062393,0.5594335338679213,1.5735715915700468
core_secure_pairs,0.0666666666666666,0.1666666666666666,32,-0.0223267535970044,0.146087688211197,-0.2964815961300542,0.4076609451179976,0.962070421955654,-0.2220841210712701,-0.1001470726405894,-0.8695385769958659,0.3058236532538628,0.6027607693256192,0.0439584813846142,0.7775958064281697,0.0786028232843707,0.6115419263580737,1.510977424880916
core_secure_pairs,0.0666666666666666,0.2,32,-0.0140039606973187,0.1532819357367765,-0.1734218066988848,0.4412457277445233,0.9225657758978022,-0.232216773071733,-0.1214301122307118,-0.715890433706968,0.2753433080934945,0.630291161390707,0.0355528112834945,0.740530180501337,0.2788773472012422,0.6333861914576409,1.4368263329051638
core_secure_pairs,0.0666666666666666,0.2333333333333333,32,-0.0141491020802987,0.1507879594599951,-0.063058761278803,0.3831830605280403,0.9441601241301638,-0.2695856663472348,-0.0981211413612449,-0.5983042046193414,0.2795539042619951,0.6907472882611346,0.0506946635094149,0.706306564472283,0.4451996440767044,0.6340685848264752,1.3980100097534582
core_secure_pairs,0.0666666666666666,0.2666666666666666,32,-0.0066281876236246,0.1290111758131567,0.0463229346732726,0.4135078370102736,0.9562675243204798,-0.2845024906527742,-0.1208460163522193,-0.5002571590436,0.2906125232785105,0.7981243086650927,0.0425292902184556,0.6808430770520222,0.5231560229253411,0.6204714833440438,1.3504238636666055
core_secure_pairs,0.0666666666666666,0.3,32,-0.0241595677621856,0.1370008741920741,0.1257844438674691,0.4393012589952491,1.0341374482792454,-0.2913525184854547,-0.0938573572768436,-0.4430250556061517,0.2781093405559385,0.8726058658313665,0.0731210417428122,0.6748853465361491,0.5776543118161698,0.628015524692553,1.3346929370315936
core_secure_pairs,0.0666666666666666,0.3333333333333333,32,-0.0328465926885425,0.1272071494481302,0.2009579444857493,0.4586010960471633,1.1084538117304654,-0.2931385086159962,-0.0922410985730141,-0.3868811732958945,0.2745780571019444,0.8516474039383419,0.0956763687347682,0.6675421320036897,0.626502198102295,0.6474531501641215,1.5613819299401197
core_secure_pairs,0.0666666666666666,0.3666666666666666,32,-0.0355154026067806,0.1347332874829898,0.2558740031214507,0.4837019687641124,1.1409947105988616,-0.2862988328750853,-0.0920188952179565,-0.3445796099195922,0.3056211177683882,0.8591459459219155,0.0812012419420819,0.6518949437054777,0.865383599595867,0.6806330640320399,1.441298667265793
core_secure_pairs,0.0666666666666666,0.4,32,-0.0172297152485135,0.1446076429122998,0.3038284159606572,0.4903091731718441,1.1802650429196326,-0.2766332383308848,-0.10061425867736,-0.3080246183333657,0.3269083114094319,0.8815098276461653,0.1048161341962598,0.6516137728601485,0.921805759089886,0.7075204250117775,1.491099435457229
core_secure_pairs,0.0666666666666666,0.4333333333333333,32,-0.0320534556963543,0.14722992793641,0.351250812511811,0.4718638431948077,1.2468381074983863,-0.2650215592753921,-0.1017154641701025,-0.2780609635252721,0.3409479719299365,0.91487341699066,0.1310215642779029,0.6491178338000447,0.9842070862113912,0.7379041736151084,1.4647526146645728
core_secure_pairs,0.0666666666666666,0.4666666666666667,32,-0.0534300419213578,0.1266124330530971,0.4006247134669359,0.4969593508537672,1.2772525686615397,-0.2518420962706363,-0.1111699965425143,-0.2228850541938188,0.3447862657866269,0.9067010005623228,0.1467959590838295,0.6393483272184954,1.0359454342550731,0.7306753986127752,1.538147243996753
core_secure_pairs,0.0666666666666666,0.5,32,-0.0577222482208168,0.1758207347810872,0.4494209179280102,0.4544998800070745,1.290642617798826,-0.2504947052602234,-0.1151797576781642,-0.1907231284395097,0.3533306498017895,0.8930207177871636,0.1582441197313515,0.6464605284866733,1.0962242460447311,0.7379008099536061,1.6339276184232712
core_secure_pairs,0.0666666666666666,0.5333333333333333,32,-0.04327370082811,0.1867248365833819,0.4788730034860427,0.475425534297649,1.269656956693438,-0.2445437236124716,-0.1203365451905369,-0.1724147400541789,0.3840645490312659,0.8320601399926791,0.1554115345621528,0.6517239172580526,1.1560093128284634,0.7325890239789756,1.721787917857729
