biological_pair_key,dt_ms,view,marker_variant,aggregation_order,n_support_scenarios,kl_balance_p,kl_balance_p_q25,kl_balance_p_q75,firing_balance_p,kl_minus_firing_p
WT_03__TO__SCA3_01,0.05,xyz,seed_median_curve_persistent,marker_first,8,0.5504509707380737,0.5272885951481732,0.607378594360182,0.4187767512737397,0.131674219464334
WT_03__TO__SCA3_01,0.05,z,median_seed_isotonic,marker_first,8,0.5887338726641057,0.4706767664787684,0.6427454574583986,0.4187767512737397,0.169957121390366
WT_03__TO__SCA3_01,0.05,z,q25_seed_isotonic,marker_first,8,0.5819830324790777,0.45062612677079983,0.6393248332715635,0.4187767512737397,0.16320628120533798
WT_03__TO__SCA3_01,0.05,z,q75_seed_isotonic,marker_first,8,0.6449580774871004,0.55168817685949,0.6723417216445924,0.4187767512737397,0.22618132621336073
WT_03__TO__SCA3_01,0.05,z,seed_median_curve_first,marker_first,8,0.5504790513072264,0.241451644555934,0.6195077159140803,0.4187767512737397,0.1317023000334867
WT_03__TO__SCA3_01,0.05,z,seed_median_curve_isotonic,marker_first,8,0.5886178738371995,0.46663820764524433,0.6438369080854773,0.4187767512737397,0.16984112256345985
WT_03__TO__SCA3_01,0.05,z,seed_median_curve_persistent,marker_first,8,0.5886510481103344,0.38519275549084,0.6438369080854773,0.4187767512737397,0.16987429683659472
WT_03__TO__SCA3_04,0.0125,xy,median_seed_isotonic,marker_first,24,0.4131457162488908,0.1774658639889863,0.533566357234793,0.6501014070438412,-0.23695569079495044
WT_03__TO__SCA3_04,0.0125,xy,q25_seed_isotonic,marker_first,24,0.36590718849853526,0.06888214767406514,0.4911958359823176,0.6501014070438412,-0.28419421854530597
WT_03__TO__SCA3_04,0.0125,xy,q75_seed_isotonic,marker_first,24,0.4628596509085894,0.255700097876914,0.5519943658773967,0.6501014070438412,-0.18724175613525185
WT_03__TO__SCA3_04,0.0125,xy,seed_median_curve_first,marker_first,24,0.39516545899534106,0.15525839061349142,0.5116935901300309,0.6501014070438412,-0.25493594804850017
WT_03__TO__SCA3_04,0.0125,xy,seed_median_curve_isotonic,marker_first,24,0.40639738726465185,0.15512086973889444,0.5294788794655355,0.6501014070438412,-0.24370401977918937
WT_03__TO__SCA3_04,0.0125,xy,seed_median_curve_persistent,marker_first,24,0.41462779064747385,0.22103854405831772,0.5316490473251407,0.6501014070438412,-0.23547361639636738
WT_03__TO__SCA3_04,0.0125,xyz,median_seed_isotonic,marker_first,24,0.42899766023074914,0.3532160361028318,0.533262250633983,0.6501014070438412,-0.22110374681309208
WT_03__TO__SCA3_04,0.0125,xyz,q25_seed_isotonic,marker_first,24,0.40088798927642233,0.3056748917790185,0.5203145178619155,0.6501014070438412,-0.2492134177674189
WT_03__TO__SCA3_04,0.0125,xyz,q75_seed_isotonic,marker_first,24,0.46605416979854564,0.38624902993318483,0.540292015831828,0.6501014070438412,-0.1840472372452956
WT_03__TO__SCA3_04,0.0125,xyz,seed_median_curve_first,marker_first,24,0.42622722203426616,0.3368191269235863,0.5364097743605672,0.6501014070438412,-0.22387418500957507
WT_03__TO__SCA3_04,0.0125,xyz,seed_median_curve_isotonic,marker_first,24,0.42622722203426616,0.3558306644366666,0.5364097743605672,0.6501014070438412,-0.22387418500957507
WT_03__TO__SCA3_04,0.0125,xyz,seed_median_curve_persistent,marker_first,24,0.4390007555075346,0.3703761958899951,0.5364097743605672,0.6501014070438412,-0.21110065153630664
WT_03__TO__SCA3_04,0.0125,z,median_seed_isotonic,marker_first,24,0.5139967886715892,0.32721658846999346,0.6088067592184463,0.6501014070438412,-0.13610461837225207
WT_03__TO__SCA3_04,0.0125,z,q25_seed_isotonic,marker_first,24,0.4476582147307653,0.279797526716601,0.5577165782713458,0.6501014070438412,-0.20244319231307595
WT_03__TO__SCA3_04,0.0125,z,q75_seed_isotonic,marker_first,24,0.54299474053466,0.44757353708465014,0.6337169912477731,0.6501014070438412,-0.10710666650918121
WT_03__TO__SCA3_04,0.0125,z,seed_median_curve_first,marker_first,24,0.4811279718812327,0.3010037251553796,0.6044991882845695,0.6501014070438412,-0.16897343516260854
WT_03__TO__SCA3_04,0.0125,z,seed_median_curve_isotonic,marker_first,24,0.5106347329366357,0.3232617464499609,0.6139209906008599,0.6501014070438412,-0.13946667410720548
WT_03__TO__SCA3_04,0.0125,z,seed_median_curve_persistent,marker_first,24,0.5106347329366357,0.3294638550374547,0.615860136804685,0.6501014070438412,-0.13946667410720548
WT_03__TO__SCA3_04,0.025,xy,median_seed_isotonic,marker_first,24,0.41065904169651823,0.1827345055574774,0.5254955838766681,0.6501014070438412,-0.239442365347323
WT_03__TO__SCA3_04,0.025,xy,q25_seed_isotonic,marker_first,24,0.365131845181213,0.07251110814725334,0.4859245827688692,0.6501014070438412,-0.28496956186262823
WT_03__TO__SCA3_04,0.025,xy,q75_seed_isotonic,marker_first,24,0.4564605817126397,0.2607856947984596,0.5604837989443224,0.6501014070438412,-0.19364082533120153
WT_03__TO__SCA3_04,0.025,xy,seed_median_curve_first,marker_first,24,0.39323552321546984,0.16191507574815486,0.5257732402693243,0.6501014070438412,-0.2568658838283714
WT_03__TO__SCA3_04,0.025,xy,seed_median_curve_isotonic,marker_first,24,0.4232729916133777,0.21520759802470693,0.5257732402693243,0.6501014070438412,-0.2268284154304635
WT_03__TO__SCA3_04,0.025,xy,seed_median_curve_persistent,marker_first,24,0.4542282282252515,0.2785171160962666,0.5409561507730486,0.6501014070438412,-0.19587317881858973
WT_03__TO__SCA3_04,0.025,xyz,median_seed_isotonic,marker_first,24,0.43241346074310155,0.34487550448732296,0.5289951437660139,0.6501014070438412,-0.21768794630073968
WT_03__TO__SCA3_04,0.025,xyz,q25_seed_isotonic,marker_first,24,0.40591766410888197,0.3068689505446195,0.5141632622052698,0.6501014070438412,-0.24418374293495926
WT_03__TO__SCA3_04,0.025,xyz,q75_seed_isotonic,marker_first,24,0.4581746151250254,0.38489944241296553,0.5389359507611454,0.6501014070438412,-0.19192679191881584
WT_03__TO__SCA3_04,0.025,xyz,seed_median_curve_first,marker_first,24,0.428908091249332,0.3370912284029316,0.5291813283578839,0.6501014070438412,-0.22119331579450924
WT_03__TO__SCA3_04,0.025,xyz,seed_median_curve_isotonic,marker_first,24,0.428908091249332,0.34258163566783284,0.5307412517391732,0.6501014070438412,-0.22119331579450924
WT_03__TO__SCA3_04,0.025,xyz,seed_median_curve_persistent,marker_first,24,0.45033374519883995,0.37514577714994535,0.5291813283578839,0.6501014070438412,-0.19976766184500128
WT_03__TO__SCA3_04,0.025,z,median_seed_isotonic,marker_first,24,0.5180821894209172,0.33511731032271697,0.609153477182669,0.6501014070438412,-0.132019217622924
WT_03__TO__SCA3_04,0.025,z,q25_seed_isotonic,marker_first,24,0.4624827657692848,0.28185930754439864,0.5608972286172614,0.6501014070438412,-0.1876186412745564
WT_03__TO__SCA3_04,0.025,z,q75_seed_isotonic,marker_first,24,0.5514419620301184,0.44588049065697194,0.6346420575123037,0.6501014070438412,-0.09865944501372281
WT_03__TO__SCA3_04,0.025,z,seed_median_curve_first,marker_first,24,0.48217569211712735,0.32992622852991027,0.6055451710099067,0.6501014070438412,-0.16792571492671388
WT_03__TO__SCA3_04,0.025,z,seed_median_curve_isotonic,marker_first,24,0.5163811215395645,0.33095436626625396,0.615108036525238,0.6501014070438412,-0.13372028550427673
WT_03__TO__SCA3_04,0.025,z,seed_median_curve_persistent,marker_first,24,0.5163811215395645,0.34478349772453404,0.6172174705390291,0.6501014070438412,-0.13372028550427673
WT_03__TO__SCA3_04,0.05,xy,median_seed_isotonic,marker_first,24,0.39674946045731674,0.20437194644527068,0.5217748223333539,0.6501014070438412,-0.2533519465865245
WT_03__TO__SCA3_04,0.05,xy,q25_seed_isotonic,marker_first,24,0.3474338050363244,0.08281990982313356,0.48759654046246215,0.6501014070438412,-0.30266760200751686
WT_03__TO__SCA3_04,0.05,xy,q75_seed_isotonic,marker_first,24,0.4269734260582609,0.30903699643694627,0.5396213885563746,0.6501014070438412,-0.22312798098558034
WT_03__TO__SCA3_04,0.05,xy,seed_median_curve_first,marker_first,24,0.3781056999612902,0.1970495240395817,0.5188805163262812,0.6501014070438412,-0.27199570708255105
WT_03__TO__SCA3_04,0.05,xy,seed_median_curve_isotonic,marker_first,24,0.4250852698662572,0.3125720867638526,0.5477977638059688,0.6501014070438412,-0.225016137177584
WT_03__TO__SCA3_04,0.05,xy,seed_median_curve_persistent,marker_first,24,0.43545436615692606,0.3125720867638526,0.5486813924872598,0.6501014070438412,-0.21464704088691516
WT_03__TO__SCA3_04,0.05,xyz,median_seed_isotonic,marker_first,24,0.457172623224601,0.3539718676057781,0.5389270622577562,0.6501014070438412,-0.19292878381924022
WT_03__TO__SCA3_04,0.05,xyz,q25_seed_isotonic,marker_first,24,0.42328727434352625,0.30898179006200793,0.5275731158018757,0.6501014070438412,-0.22681413270031497
WT_03__TO__SCA3_04,0.05,xyz,q75_seed_isotonic,marker_first,24,0.4815639884381812,0.3914676940800655,0.5559833614910944,0.6501014070438412,-0.16853741860566002
WT_03__TO__SCA3_04,0.05,xyz,seed_median_curve_first,marker_first,24,0.4473704960441833,0.3378476356801388,0.5317659860624079,0.6501014070438412,-0.20273091099965795
WT_03__TO__SCA3_04,0.05,xyz,seed_median_curve_isotonic,marker_first,24,0.44799800308829396,0.3599869569851053,0.5350761537251646,0.6501014070438412,-0.20210340395554727
WT_03__TO__SCA3_04,0.05,xyz,seed_median_curve_persistent,marker_first,24,0.45433791179270644,0.3790153492762065,0.561404210633994,0.6501014070438412,-0.1957634952511348
WT_03__TO__SCA3_04,0.05,z,median_seed_isotonic,marker_first,24,0.5540068275489907,0.4053384631793259,0.6765285519228248,0.6501014070438412,-0.09609457949485056
WT_03__TO__SCA3_04,0.05,z,q25_seed_isotonic,marker_first,24,0.48965195630862546,0.303010876395403,0.6673777627149565,0.6501014070438412,-0.16044945073521577
WT_03__TO__SCA3_04,0.05,z,q75_seed_isotonic,marker_first,24,0.5619462102123653,0.4479816660641778,0.6989648698674982,0.6501014070438412,-0.08815519683147588
WT_03__TO__SCA3_04,0.05,z,seed_median_curve_first,marker_first,24,0.522592099812884,0.37148727220687683,0.6750400227318497,0.6501014070438412,-0.12750930723095721
WT_03__TO__SCA3_04,0.05,z,seed_median_curve_isotonic,marker_first,24,0.5540068275489907,0.39133451434181465,0.6765376970975726,0.6501014070438412,-0.09609457949485056
WT_03__TO__SCA3_04,0.05,z,seed_median_curve_persistent,marker_first,24,0.5540068275489907,0.404881115798403,0.679099350626288,0.6501014070438412,-0.09609457949485056
WT_03__TO__SCA3_06,0.0125,xy,median_seed_isotonic,marker_first,4,0.35478176432736147,0.1578710372499514,0.7146586372136277,0.3934040442084981,-0.038622279881136645
WT_03__TO__SCA3_06,0.0125,xy,q25_seed_isotonic,marker_first,4,0.3398235689373129,0.13221774587717655,0.6728577886936201,0.3934040442084981,-0.0535804752711852
WT_03__TO__SCA3_06,0.0125,xy,q75_seed_isotonic,marker_first,4,0.3776560586148324,0.18605009261413924,0.735559608693847,0.3934040442084981,-0.015747985593665692
WT_03__TO__SCA3_06,0.0125,xy,seed_median_curve_first,marker_first,4,0.3074330192957112,0.15592439350090348,0.414745738663647,0.3934040442084981,-0.08597102491278691
WT_03__TO__SCA3_06,0.0125,xy,seed_median_curve_isotonic,marker_first,4,0.3612224651730672,0.15999563601522906,0.7088463530309929,0.3934040442084981,-0.032181579035430896
WT_03__TO__SCA3_06,0.0125,xy,seed_median_curve_persistent,marker_first,4,0.3612224651730672,0.18163429424119298,0.7104952932875863,0.3934040442084981,-0.032181579035430896
WT_03__TO__SCA3_06,0.0125,xyz,median_seed_isotonic,marker_first,4,0.4532964157711147,0.22954240028828365,0.7838179550715322,0.3934040442084981,0.059892371562616564
WT_03__TO__SCA3_06,0.0125,xyz,q25_seed_isotonic,marker_first,4,0.17861065661449105,0.06557050692454422,0.4423164082031288,0.3934040442084981,-0.21479338759400707
WT_03__TO__SCA3_06,0.0125,xyz,q75_seed_isotonic,marker_first,4,0.4897642006302022,0.30003138295311915,0.813182263385249,0.3934040442084981,0.09636015642170409
WT_03__TO__SCA3_06,0.0125,xyz,seed_median_curve_first,marker_first,4,0.3901186339866406,0.20890128828639803,0.5532591986396453,0.3934040442084981,-0.003285410221857521
WT_03__TO__SCA3_06,0.0125,xyz,seed_median_curve_isotonic,marker_first,4,0.45580503220449214,0.211776162971049,0.7251152202799502,0.3934040442084981,0.06240098799599403
WT_03__TO__SCA3_06,0.0125,xyz,seed_median_curve_persistent,marker_first,4,0.3901186339866406,0.2311631083467696,0.5532591986396453,0.3934040442084981,-0.003285410221857521
WT_03__TO__SCA3_06,0.0125,z,median_seed_isotonic,marker_first,4,0.6840603651100381,0.4219775710754541,0.8742396676731028,0.3934040442084981,0.29065632090154
WT_03__TO__SCA3_06,0.0125,z,q25_seed_isotonic,marker_first,4,0.3683476745402009,0.11718198368027825,0.6060668148558375,0.3934040442084981,-0.025056369668297218
WT_03__TO__SCA3_06,0.0125,z,q75_seed_isotonic,marker_first,4,0.7808841773974753,0.6797566073704511,0.8909444913357238,0.3934040442084981,0.38748013318897717
WT_03__TO__SCA3_06,0.0125,z,seed_median_curve_first,marker_first,4,0.4007548251135532,0.13187791741792654,0.661418422797508,0.3934040442084981,0.007350780905055088
WT_03__TO__SCA3_06,0.0125,z,seed_median_curve_isotonic,marker_first,4,0.6646169007545762,0.3841343279376003,0.8027691109734212,0.3934040442084981,0.27121285654607813
WT_03__TO__SCA3_06,0.0125,z,seed_median_curve_persistent,marker_first,4,0.5206736697171027,0.3335350058465748,0.6844713517249612,0.3934040442084981,0.1272696255086046
WT_03__TO__SCA3_06,0.025,xy,median_seed_isotonic,marker_first,4,0.3695714159980896,0.17095599981436216,0.7158752188056956,0.3934040442084981,-0.02383262821040849
WT_03__TO__SCA3_06,0.025,xy,q25_seed_isotonic,marker_first,4,0.3595497156294788,0.14164532648885728,0.6848216925208997,0.3934040442084981,-0.03385432857901932
WT_03__TO__SCA3_06,0.025,xy,q75_seed_isotonic,marker_first,4,0.3855654656463209,0.19165264430447657,0.738435451824615,0.3934040442084981,-0.007838578562177234
WT_03__TO__SCA3_06,0.025,xy,seed_median_curve_first,marker_first,4,0.31366026424616794,0.16062216072822,0.4158487351426512,0.3934040442084981,-0.07974377996233017
WT_03__TO__SCA3_06,0.025,xy,seed_median_curve_isotonic,marker_first,4,0.3695402563553738,0.16468017857184747,0.7101670206297253,0.3934040442084981,-0.02386378785312432
WT_03__TO__SCA3_06,0.025,xy,seed_median_curve_persistent,marker_first,4,0.3695402563553738,0.1872984886905209,0.7123581154758593,0.3934040442084981,-0.02386378785312432
WT_03__TO__SCA3_06,0.025,xyz,median_seed_isotonic,marker_first,4,0.458747693537756,0.23645765605973312,0.7857798426429472,0.3934040442084981,0.0653436493292579
WT_03__TO__SCA3_06,0.025,xyz,q25_seed_isotonic,marker_first,4,0.23236946046640508,0.1093385210733889,0.4489232974872792,0.3934040442084981,-0.16103458374209303
WT_03__TO__SCA3_06,0.025,xyz,q75_seed_isotonic,marker_first,4,0.5100715875736473,0.3206323520658224,0.8134868416883863,0.3934040442084981,0.11666754336514923
WT_03__TO__SCA3_06,0.025,xyz,seed_median_curve_first,marker_first,4,0.3931540288443305,0.2122763059066194,0.5561349624659215,0.3934040442084981,-0.0002500153641676328
WT_03__TO__SCA3_06,0.025,xyz,seed_median_curve_isotonic,marker_first,4,0.4612569632046666,0.21528814583795375,0.7277948987093252,0.3934040442084981,0.06785291899616847
WT_03__TO__SCA3_06,0.025,xyz,seed_median_curve_persistent,marker_first,4,0.3931540288443305,0.23509012911585125,0.5561349624659215,0.3934040442084981,-0.0002500153641676328
WT_03__TO__SCA3_06,0.025,z,median_seed_isotonic,marker_first,4,0.6627262986625266,0.42335934658947216,0.8524375048149175,0.3934040442084981,0.2693222544540285
WT_03__TO__SCA3_06,0.025,z,q25_seed_isotonic,marker_first,4,0.36809293890951367,0.10982002715320167,0.6038083027494063,0.3934040442084981,-0.02531110529898445
WT_03__TO__SCA3_06,0.025,z,q75_seed_isotonic,marker_first,4,0.7790189188445875,0.6796630545901051,0.889096160407318,0.3934040442084981,0.3856148746360894
WT_03__TO__SCA3_06,0.025,z,seed_median_curve_first,marker_first,4,0.5220225589696406,0.2529237852884281,0.6600584838689795,0.3934040442084981,0.12861851476114244
WT_03__TO__SCA3_06,0.025,z,seed_median_curve_isotonic,marker_first,4,0.6624164756462831,0.409452870331223,0.7989263879130227,0.3934040442084981,0.269012431437785
WT_03__TO__SCA3_06,0.025,z,seed_median_curve_persistent,marker_first,4,0.5220225589696406,0.4561062048910256,0.6600584838689795,0.3934040442084981,0.12861851476114244
WT_03__TO__SCA3_06,0.05,xy,median_seed_isotonic,marker_first,4,0.3815601643821014,0.18224410746291964,0.7161153798940412,0.3934040442084981,-0.01184387982639673
WT_03__TO__SCA3_06,0.05,xy,q25_seed_isotonic,marker_first,4,0.14643268980241303,0.027021483594676633,0.3674987836332439,0.3934040442084981,-0.2469713544060851
WT_03__TO__SCA3_06,0.05,xy,q75_seed_isotonic,marker_first,4,0.4307970357647182,0.2239452831498418,0.7515652168467113,0.3934040442084981,0.03739299155622006
WT_03__TO__SCA3_06,0.05,xy,seed_median_curve_first,marker_first,4,0.31176194098997523,0.17479584607386658,0.40331731641166774,0.3934040442084981,-0.08164210321852289
WT_03__TO__SCA3_06,0.05,xy,seed_median_curve_isotonic,marker_first,4,0.3825356642252064,0.17823702259521712,0.7079148508723968,0.3934040442084981,-0.01086837998329171
WT_03__TO__SCA3_06,0.05,xy,seed_median_curve_persistent,marker_first,4,0.3825356642252064,0.19981216061867113,0.7113281643220891,0.3934040442084981,-0.01086837998329171
WT_03__TO__SCA3_06,0.05,xyz,median_seed_isotonic,marker_first,4,0.4750382738088609,0.25700676806139383,0.7818869247032031,0.3934040442084981,0.08163422960036276
WT_03__TO__SCA3_06,0.05,xyz,q25_seed_isotonic,marker_first,4,0.2538440002496984,0.10153405905875136,0.472718975284358,0.3934040442084981,-0.13956004395879973
WT_03__TO__SCA3_06,0.05,xyz,q75_seed_isotonic,marker_first,4,0.5209383851420444,0.3306069531306071,0.8142911203668037,0.3934040442084981,0.12753434093354626
WT_03__TO__SCA3_06,0.05,xyz,seed_median_curve_first,marker_first,4,0.43070299764435427,0.24979401479023572,0.5588455828986361,0.3934040442084981,0.03729895343585615
WT_03__TO__SCA3_06,0.05,xyz,seed_median_curve_isotonic,marker_first,4,0.5011412939912023,0.2521067907257667,0.7306916170552477,0.3934040442084981,0.10773724978270421
WT_03__TO__SCA3_06,0.05,xyz,seed_median_curve_persistent,marker_first,4,0.43070299764435427,0.2735094009767758,0.5588455828986361,0.3934040442084981,0.03729895343585615
WT_03__TO__SCA3_06,0.05,z,median_seed_isotonic,marker_first,4,0.6602870780622732,0.4257015239988403,0.8496908121915292,0.3934040442084981,0.26688303385377504
WT_03__TO__SCA3_06,0.05,z,q25_seed_isotonic,marker_first,4,0.3679161573966976,0.10955329920596599,0.5933379887891884,0.3934040442084981,-0.02548788681180053
WT_03__TO__SCA3_06,0.05,z,q75_seed_isotonic,marker_first,4,0.7720450562832477,0.6856132381306264,0.8829016227249809,0.3934040442084981,0.3786410120747496
WT_03__TO__SCA3_06,0.05,z,seed_median_curve_first,marker_first,4,0.5240168444562168,0.2545645459059455,0.6543779736499735,0.3934040442084981,0.13061280024771865
WT_03__TO__SCA3_06,0.05,z,seed_median_curve_isotonic,marker_first,4,0.6548705093966944,0.4152752012736386,0.7901095303788273,0.3934040442084981,0.26146646518819633
WT_03__TO__SCA3_06,0.05,z,seed_median_curve_persistent,marker_first,4,0.5240168444562168,0.4572388367685539,0.6543779736499735,0.3934040442084981,0.13061280024771865
WT_03__TO__SCA3_09,0.0125,xy,median_seed_isotonic,marker_first,12,0.32546262535301423,0.11493056350057597,0.619604907055154,0.4331096114441799,-0.10764698609116569
WT_03__TO__SCA3_09,0.0125,xy,q25_seed_isotonic,marker_first,12,0.3164943213058481,0.049610472713321196,0.5242011058487552,0.4331096114441799,-0.11661529013833183
WT_03__TO__SCA3_09,0.0125,xy,q75_seed_isotonic,marker_first,12,0.5163965475239127,0.3390800741219887,0.7220243561593768,0.4331096114441799,0.08328693607973281
WT_03__TO__SCA3_09,0.0125,xy,seed_median_curve_first,marker_first,12,0.32546262535301423,0.06378964723336336,0.5805076428742253,0.4331096114441799,-0.10764698609116569
WT_03__TO__SCA3_09,0.0125,xy,seed_median_curve_isotonic,marker_first,12,0.32546262535301423,0.1160691853615246,0.6184606114765882,0.4331096114441799,-0.10764698609116569
WT_03__TO__SCA3_09,0.0125,xy,seed_median_curve_persistent,marker_first,12,0.32546262535301423,0.1382287846632452,0.5805076428742253,0.4331096114441799,-0.10764698609116569
WT_03__TO__SCA3_09,0.0125,xyz,median_seed_isotonic,marker_first,12,0.44147891083969415,0.1641299336656466,0.4969633647868459,0.4331096114441799,0.00836929939551423
WT_03__TO__SCA3_09,0.0125,xyz,q25_seed_isotonic,marker_first,12,0.29453508567952025,0.15358023890187045,0.48962240765880594,0.4331096114441799,-0.13857452576465967
WT_03__TO__SCA3_09,0.0125,xyz,q75_seed_isotonic,marker_first,12,0.516109041251484,0.30918936556253696,0.531815642282033,0.4331096114441799,0.08299942980730413
WT_03__TO__SCA3_09,0.0125,xyz,seed_median_curve_first,marker_first,12,0.4298067138370436,0.1545736446327144,0.4697565321113047,0.4331096114441799,-0.0033028976071363125
WT_03__TO__SCA3_09,0.0125,xyz,seed_median_curve_isotonic,marker_first,12,0.44147891083969415,0.16131310996778228,0.4973566100833863,0.4331096114441799,0.00836929939551423
WT_03__TO__SCA3_09,0.0125,xyz,seed_median_curve_persistent,marker_first,12,0.4298067138370436,0.16330441460112377,0.4697565321113047,0.4331096114441799,-0.0033028976071363125
WT_03__TO__SCA3_09,0.0125,z,median_seed_isotonic,marker_first,12,0.481302224690645,0.26108740768608335,0.5321634217679336,0.4331096114441799,0.048192613246465066
WT_03__TO__SCA3_09,0.0125,z,q25_seed_isotonic,marker_first,12,0.2269294735511501,0.048604954804277394,0.5269856918741986,0.4331096114441799,-0.20618013789302983
WT_03__TO__SCA3_09,0.0125,z,q75_seed_isotonic,marker_first,12,0.5711546848219569,0.49063636283567963,0.6656503992589422,0.4331096114441799,0.13804507337777694
WT_03__TO__SCA3_09,0.0125,z,seed_median_curve_first,marker_first,12,0.2686496039601901,0.09604501988940779,0.5222568582532968,0.4331096114441799,-0.1644600074839898
WT_03__TO__SCA3_09,0.0125,z,seed_median_curve_isotonic,marker_first,12,0.4807882504377413,0.18225443175682232,0.5321634217679336,0.4331096114441799,0.047678638993561395
WT_03__TO__SCA3_09,0.0125,z,seed_median_curve_persistent,marker_first,12,0.4807882504377413,0.18367456738066595,0.5321634217679336,0.4331096114441799,0.047678638993561395
WT_03__TO__SCA3_09,0.025,xy,median_seed_isotonic,marker_first,12,0.3332155013141156,0.11877498879403281,0.6126125115771559,0.4331096114441799,-0.09989411013006433
WT_03__TO__SCA3_09,0.025,xy,q25_seed_isotonic,marker_first,12,0.3193847795330646,0.05053088348629013,0.5374420637850855,0.4331096114441799,-0.11372483191111532
WT_03__TO__SCA3_09,0.025,xy,q75_seed_isotonic,marker_first,12,0.5019564931624585,0.3714050436039808,0.7101250914966786,0.4331096114441799,0.06884688171827857
WT_03__TO__SCA3_09,0.025,xy,seed_median_curve_first,marker_first,12,0.33572258559540535,0.06408893677988896,0.5769054447559778,0.4331096114441799,-0.09738702584877457
WT_03__TO__SCA3_09,0.025,xy,seed_median_curve_isotonic,marker_first,12,0.33657122417704505,0.1202778766240632,0.6096636758281035,0.4331096114441799,-0.09653838726713487
WT_03__TO__SCA3_09,0.025,xy,seed_median_curve_persistent,marker_first,12,0.33572258559540535,0.1408121875139769,0.5769054447559778,0.4331096114441799,-0.09738702584877457
WT_03__TO__SCA3_09,0.025,xyz,median_seed_isotonic,marker_first,12,0.46121893448721024,0.1673300688951433,0.5008415525478265,0.4331096114441799,0.02810932304303032
WT_03__TO__SCA3_09,0.025,xyz,q25_seed_isotonic,marker_first,12,0.30357738456534666,0.13181151403152225,0.49321761010980397,0.4331096114441799,-0.12953222687883326
WT_03__TO__SCA3_09,0.025,xyz,q75_seed_isotonic,marker_first,12,0.5155860632214055,0.3146026528407181,0.5359165120767712,0.4331096114441799,0.08247645177722562
WT_03__TO__SCA3_09,0.025,xyz,seed_median_curve_first,marker_first,12,0.4362234500174284,0.16183810994648223,0.49095211641917885,0.4331096114441799,0.003113838573248484
WT_03__TO__SCA3_09,0.025,xyz,seed_median_curve_isotonic,marker_first,12,0.4610735049161876,0.1637515334087111,0.5015205018836228,0.4331096114441799,0.027963893472007673
WT_03__TO__SCA3_09,0.025,xyz,seed_median_curve_persistent,marker_first,12,0.4362234500174284,0.16709282927331415,0.49095211641917885,0.4331096114441799,0.003113838573248484
WT_03__TO__SCA3_09,0.025,z,median_seed_isotonic,marker_first,12,0.51734579751085,0.2609275683716391,0.5546577912874093,0.4331096114441799,0.08423618606667005
WT_03__TO__SCA3_09,0.025,z,q25_seed_isotonic,marker_first,12,0.35299486936640395,0.06365902570573545,0.515370417162249,0.4331096114441799,-0.08011474207777597
WT_03__TO__SCA3_09,0.025,z,q75_seed_isotonic,marker_first,12,0.5848394626620224,0.49076833582919405,0.7073425783249622,0.4331096114441799,0.15172985121784244
WT_03__TO__SCA3_09,0.025,z,seed_median_curve_first,marker_first,12,0.2662895606589784,0.10899745266063098,0.5284225650997191,0.4331096114441799,-0.1668200507852015
WT_03__TO__SCA3_09,0.025,z,seed_median_curve_isotonic,marker_first,12,0.487981840762559,0.20029513957669548,0.5284225650997191,0.4331096114441799,0.054872229318379095
WT_03__TO__SCA3_09,0.025,z,seed_median_curve_persistent,marker_first,12,0.487981840762559,0.2532091856939571,0.5284225650997191,0.4331096114441799,0.054872229318379095
WT_03__TO__SCA3_09,0.05,xy,median_seed_isotonic,marker_first,12,0.35894272979872455,0.12453936871758045,0.5870877671779023,0.4331096114441799,-0.07416688164545537
WT_03__TO__SCA3_09,0.05,xy,q25_seed_isotonic,marker_first,12,0.32163850379106884,0.053232846129884756,0.5240484481741711,0.4331096114441799,-0.11147110765311108
WT_03__TO__SCA3_09,0.05,xy,q75_seed_isotonic,marker_first,12,0.49662239988378243,0.37644999270639884,0.6930969580621228,0.4331096114441799,0.06351278843960251
WT_03__TO__SCA3_09,0.05,xy,seed_median_curve_first,marker_first,12,0.3399050372922533,0.06641409877465175,0.5685617167479554,0.4331096114441799,-0.09320457415192662
WT_03__TO__SCA3_09,0.05,xy,seed_median_curve_isotonic,marker_first,12,0.35489723761437786,0.1255364587118033,0.5961405324345974,0.4331096114441799,-0.07821237382980206
WT_03__TO__SCA3_09,0.05,xy,seed_median_curve_persistent,marker_first,12,0.36104958751528027,0.23073390274636524,0.5685617167479554,0.4331096114441799,-0.07206002392889965
WT_03__TO__SCA3_09,0.05,xyz,median_seed_isotonic,marker_first,12,0.47023477818867926,0.1763806852607963,0.5043995201400658,0.4331096114441799,0.03712516674449934
WT_03__TO__SCA3_09,0.05,xyz,q25_seed_isotonic,marker_first,12,0.3265205610543988,0.13080822809864737,0.48402950947169965,0.4331096114441799,-0.10658905038978111
WT_03__TO__SCA3_09,0.05,xyz,q75_seed_isotonic,marker_first,12,0.5046727536199798,0.3377179223640532,0.552089324726217,0.4331096114441799,0.07156314217579984
WT_03__TO__SCA3_09,0.05,xyz,seed_median_curve_first,marker_first,12,0.4472471293289693,0.17070928902142857,0.4981995728850395,0.4331096114441799,0.014137517884789397
WT_03__TO__SCA3_09,0.05,xyz,seed_median_curve_isotonic,marker_first,12,0.4702317837055829,0.17477804963361981,0.504298975961749,0.4331096114441799,0.037122172261402964
