p_intrinsic,p_drive,A_isi_median,dA_dintrinsic,dA_ddrive,drive_dominance_fraction,gradient_magnitude
0.2,0.1333333333333333,-0.07370415420301897,-0.33526627057818675,0.22894590051592384,0.40577979746866477,0.4059799225952599
0.2,0.1666666666666666,-0.06155723159835561,-0.36593774251250294,0.07265643697526832,0.16565754944610273,0.37308094192693364
0.2,0.2,-0.06886039173800108,-0.18737870711717627,0.23263487340841754,0.5538746464276333,0.2987135152728363
0.2,0.2333333333333333,-0.046048240037794445,-0.10092580851646572,1.0317283957051098,0.9108944211390381,1.0366530284183526
0.2,0.2666666666666666,-7.849869099378626e-05,-0.6848814345194957,0.7828062448721381,0.5333602345129833,1.0401193183285753
0.2,0.3,0.006138842953681415,-0.293763056866636,0.5532031375447828,0.6531584627521285,0.6263628700434136
0.2,0.3333333333333333,0.03680171047865839,-0.04428245755843733,1.0907612360738106,0.9609861207926461,1.0916597501825749
0.2,0.3666666666666666,0.07885625869193544,-0.24687852224876777,1.2215437566931255,0.8318749818841881,1.2462416115118646
0.2,0.4,0.11823796092486674,0.6814398514504192,0.7533012806843573,0.5250433432291072,1.0157869317063801
0.2,0.4333333333333333,0.12907634407089258,0.9841106309213261,-0.024633125592949952,0.02441960649954351,0.9844188766825068
0.2,0.4666666666666667,0.11659575255200341,1.0439868566438775,-0.13841223945816422,0.1170605085156621,1.0531222649232084
0.2,0.5,0.1198488614403483,0.4621079312575181,0.32757010454031144,0.41481475954863045,0.5664326204586505
0.2,0.5333333333333333,0.1384337595213575,0.9328569453260573,0.5889842817687976,0.38702084769588563,1.1032336854056666
0.2,0.5666666666666667,0.1591144802249348,1.3434699101151228,-0.191331147562628,0.12466185542778026,1.3570257946746511
0.2,0.6,0.12567834968384897,1.7557060030183216,-0.8423608757040069,0.32422601689078195,1.9473251947097567
0.2,0.6333333333333333,0.10295708851133435,1.9632693418725176,-0.5913694925349878,0.23148849245147543,2.050401030393234
0.2,0.6666666666666666,0.08625371684818313,1.2963476953185187,-0.0851606740832868,0.0616432560015264,1.2991419043229862
0.2,0.7,0.09727971023911523,0.6228172565793908,0.487257933180011,0.43894137773281783,0.7907728046284437
0.2,0.7333333333333333,0.11873757906018385,0.23643847346113528,0.8300158273949781,0.7782947911867105,0.8630350082463643
0.2,0.7666666666666666,0.15261409873211376,0.45365763420637545,0.6891441643502553,0.6030303463125896,0.8250605604025302
0.2,0.8,0.16468052335020086,0.8459906019675234,0.34203408085301,0.2879014937980701,0.9125170744059182
0.2,0.8333333333333334,0.1754163707889811,1.1234840492023461,0.34653512978288664,0.23573510790662125,1.1757138278449148
0.2,0.8666666666666667,0.18778286533572663,1.180056962768917,0.3120654956972805,0.20914201373127445,1.2206225087979454
0.2,0.9,0.19622073716879979,1.2291236192203896,0.13546752968541467,0.09927334630159308,1.2365663439235672
0.2,0.9333333333333332,0.19681403398142094,1.179425184353976,0.11834937506780666,0.09119409392686559,1.1853481935985521
0.2,0.9666666666666668,0.20411069550665356,1.1673559179764927,0.06086367001843161,0.0495543880046661,1.1689414979214539
0.2,1.0,0.20087161198264972,1.0426925773901303,-0.09717250572011535,0.08524912918199899,1.0472107270327204
0.2333333333333333,0.0,-0.007479720248925997,0.28681974759480455,-1.195768546760793,0.8065412031871803,1.2296861327317496
0.2333333333333333,0.0333333333333333,-0.04733867180761909,0.4891652465565885,-1.0766263060044892,0.6875923581548973,1.1825425325203487
0.2333333333333333,0.0666666666666666,-0.07925480731589193,-0.036954156357708816,-0.6225063721413531,0.9439630504621455,0.6236022715070069
0.2333333333333333,0.1,-0.08883909661704262,-0.2609427632354542,-0.010551463873929997,0.03886441338466782,0.26115600524368027
0.2333333333333333,0.1333333333333333,-0.0799582382408206,-0.38470561267772163,0.2662860912577042,0.4090468275523801,0.467874652896529
0.2333333333333333,0.1666666666666666,-0.07108669053319568,-0.20878061965173814,0.6956742506651363,0.7691641379756271,0.7263277567191431
0.2333333333333333,0.2,-0.033579954863144856,0.022613328879423567,0.8657882201946402,0.9745460496967927,0.8660834860859614
0.2333333333333333,0.2333333333333333,-0.01336747585355301,0.31608902190693006,0.1364746436562368,0.3015589938852222,0.34429289584767286
0.2333333333333333,0.2666666666666666,-0.024481645286062406,-0.07029380685687123,0.5147859709786716,0.8798560307161568,0.5195631003053286
0.2333333333333333,0.3,0.020951588878358428,-0.048966525453911,1.103973214826704,0.9575289811399919,1.105058631779254
0.2333333333333333,0.3333333333333333,0.049116569035717844,-0.4741672890388338,0.6551945406789897,0.5801458163702001,0.8087734566180997
