biological_pair_key,wt_cell_id,sca_cell_id,both_core_secure,scan,fixed_coordinate,fixed_value,projection,stage,A_threshold,crossing_coordinate,n_support_scenarios,crossing_support_weight,q25_weighted,median_weighted,q75_weighted
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,drive,p_intrinsic,0.7333333333333333,active,SCA3_entry,0.6832817402871161,p_drive,8,1.0,0.5256106488924088,0.6969029598293563,0.7798954095602724
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,drive,p_intrinsic,0.7666666666666666,isi,WT_exit,0.1358293233470019,p_drive,8,1.0,0.0,0.20428575523789744,0.33912886564130046
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,drive,p_intrinsic,0.7666666666666666,isi,balance,0.5,p_drive,8,1.0,0.4080888648076524,0.566354834267967,0.6163149308489444
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,drive,p_intrinsic,0.7666666666666666,isi,SCA3_entry,0.7978563373093712,p_drive,8,1.0,0.6116917876647238,0.7639643432218225,0.8330425817646563
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,drive,p_intrinsic,0.7666666666666666,active,WT_exit,0.1483293470542087,p_drive,8,1.0,0.0,0.28494402378428,0.429373280213709
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,drive,p_intrinsic,0.7666666666666666,active,balance,0.5,p_drive,8,1.0,0.4810144613785199,0.5961146703917748,0.6583592423108962
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,drive,p_intrinsic,0.7666666666666666,active,SCA3_entry,0.6832817402871161,p_drive,8,1.0,0.5527015852113129,0.7202735290885816,0.7684893794126101
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,drive,p_intrinsic,0.8,isi,WT_exit,0.1358293233470019,p_drive,8,1.0,0.0,0.2109825857540234,0.3568485438524622
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,drive,p_intrinsic,0.8,isi,balance,0.5,p_drive,8,1.0,0.3857351538192006,0.5648798306589341,0.6212624552409858
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,drive,p_intrinsic,0.8,isi,SCA3_entry,0.7978563373093712,p_drive,8,1.0,0.6346653484141498,0.7839763845698433,0.8307195493257516
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,drive,p_intrinsic,0.8,active,WT_exit,0.1483293470542087,p_drive,8,1.0,0.0,0.3186786225507926,0.4452997997647114
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,drive,p_intrinsic,0.8,active,balance,0.5,p_drive,8,1.0,0.4765755974503015,0.584168529104068,0.6807227571299923
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,drive,p_intrinsic,0.8,active,SCA3_entry,0.6832817402871161,p_drive,8,1.0,0.5869653812084897,0.7401323950465485,0.7556504092752129
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,drive,p_intrinsic,0.8333333333333334,isi,WT_exit,0.1358293233470019,p_drive,8,1.0,0.0,0.2176483489248627,0.3751381446463611
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,drive,p_intrinsic,0.8333333333333334,isi,balance,0.5,p_drive,8,1.0,0.37877939042306186,0.5421897587326086,0.6263450040784946
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,drive,p_intrinsic,0.8333333333333334,isi,SCA3_entry,0.7978563373093712,p_drive,8,1.0,0.6642431597471674,0.8020892316105797,0.8367026415713806
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,drive,p_intrinsic,0.8333333333333334,active,WT_exit,0.1483293470542087,p_drive,8,1.0,0.0,0.35669516862408235,0.46318939036710877
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,drive,p_intrinsic,0.8333333333333334,active,balance,0.5,p_drive,8,1.0,0.4720524472388768,0.5741246520579736,0.7063210667135676
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,drive,p_intrinsic,0.8333333333333334,active,SCA3_entry,0.6832817402871161,p_drive,8,1.0,0.6285100398635145,0.7388151241679276,0.7625798966427689
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,drive,p_intrinsic,0.8666666666666667,isi,WT_exit,0.1358293233470019,p_drive,8,1.0,0.0,0.224584549838772,0.39429473990379893
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,drive,p_intrinsic,0.8666666666666667,isi,balance,0.5,p_drive,8,1.0,0.3994995096546321,0.5630854666260157,0.6313581305483782
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,drive,p_intrinsic,0.8666666666666667,isi,SCA3_entry,0.7978563373093712,p_drive,8,1.0,0.7017585146682166,0.7893068608131758,0.8291011344547958
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,drive,p_intrinsic,0.8666666666666667,active,WT_exit,0.1483293470542087,p_drive,8,1.0,0.0,0.3946547795197724,0.48357392731473287
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,drive,p_intrinsic,0.8666666666666667,active,balance,0.5,p_drive,8,1.0,0.4460255659351604,0.5941634970366729,0.7210206320958802
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,drive,p_intrinsic,0.8666666666666667,active,SCA3_entry,0.6832817402871161,p_drive,8,1.0,0.6698628881906913,0.7462913708687524,0.7854136168097698
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,drive,p_intrinsic,0.9,isi,WT_exit,0.1358293233470019,p_drive,8,1.0,0.0,0.23115600064015943,0.4004749096151722
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,drive,p_intrinsic,0.9,isi,balance,0.5,p_drive,8,1.0,0.4205294730074213,0.6003428428314437,0.6441077016104002
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,drive,p_intrinsic,0.9,isi,SCA3_entry,0.7978563373093712,p_drive,8,1.0,0.744028888353442,0.8020623328340696,0.8377606219438722
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,drive,p_intrinsic,0.9,active,WT_exit,0.1483293470542087,p_drive,8,1.0,0.0,0.4192864260350398,0.4983483520193245
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,drive,p_intrinsic,0.9,active,balance,0.5,p_drive,8,1.0,0.4656454159359874,0.6410554213626638,0.7244322008997235
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,drive,p_intrinsic,0.9,active,SCA3_entry,0.6832817402871161,p_drive,8,1.0,0.7055046976005293,0.7372517610850253,0.8097357075191577
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,drive,p_intrinsic,0.9333333333333332,isi,WT_exit,0.1358293233470019,p_drive,8,1.0,0.0,0.23787087636484974,0.40351547572341057
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,drive,p_intrinsic,0.9333333333333332,isi,balance,0.5,p_drive,8,1.0,0.4430799040040408,0.640509877685241,0.665742485173553
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,drive,p_intrinsic,0.9333333333333332,isi,SCA3_entry,0.7978563373093712,p_drive,8,1.0,0.7565518299676314,0.8043242005686493,0.8587263023439877
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,drive,p_intrinsic,0.9333333333333332,active,WT_exit,0.1483293470542087,p_drive,8,1.0,0.0,0.4250920289839719,0.5196341968194033
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,drive,p_intrinsic,0.9333333333333332,active,balance,0.5,p_drive,8,1.0,0.4998550077439457,0.6879709285241052,0.7368802010079852
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,drive,p_intrinsic,0.9333333333333332,active,SCA3_entry,0.6832817402871161,p_drive,8,1.0,0.680831387578321,0.7668892873506903,0.8397030562159502
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,drive,p_intrinsic,0.9666666666666668,isi,WT_exit,0.1358293233470019,p_drive,8,1.0,0.0,0.24411259539553642,0.4143671430144041
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,drive,p_intrinsic,0.9666666666666668,isi,balance,0.5,p_drive,8,1.0,0.4650980857782254,0.6464192836793,0.6883921435920433
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,drive,p_intrinsic,0.9666666666666668,isi,SCA3_entry,0.7978563373093712,p_drive,8,1.0,0.7670039800213047,0.8419051258337129,0.864191729514315
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,drive,p_intrinsic,0.9666666666666668,active,WT_exit,0.1483293470542087,p_drive,8,1.0,0.0,0.4307196551924842,0.5414862781763004
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,drive,p_intrinsic,0.9666666666666668,active,balance,0.5,p_drive,8,1.0,0.5352916421336291,0.7402459260299039,0.7442288987608072
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,drive,p_intrinsic,0.9666666666666668,active,SCA3_entry,0.6832817402871161,p_drive,8,1.0,0.7188553482098001,0.8224756833975458,0.8474690144970757
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,drive,p_intrinsic,1.0,isi,WT_exit,0.1358293233470019,p_drive,8,1.0,0.0,0.25087378650660874,0.45187790786520887
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,drive,p_intrinsic,1.0,isi,balance,0.5,p_drive,8,1.0,0.44884884598381025,0.6515170737872378,0.7142475770456882
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,drive,p_intrinsic,1.0,isi,SCA3_entry,0.7978563373093712,p_drive,8,1.0,0.7807906655625956,0.8692855787058842,0.8917298142109725
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,drive,p_intrinsic,1.0,active,WT_exit,0.1483293470542087,p_drive,8,1.0,0.0,0.4365142987995414,0.5635139192731621
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,drive,p_intrinsic,1.0,active,balance,0.5,p_drive,8,1.0,0.5436014803684366,0.7435770868492615,0.788125758467568
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,drive,p_intrinsic,1.0,active,SCA3_entry,0.6832817402871161,p_drive,8,1.0,0.7327030940622603,0.8576670251718329,0.8809485579407551
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.0,isi,WT_exit,0.1358293233470019,p_intrinsic,8,0.375,0.0013246263026387842,0.1680630258631098,0.44870180033305695
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.0,isi,balance,0.5,p_intrinsic,8,0.0,,,
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.0,isi,SCA3_entry,0.7978563373093712,p_intrinsic,8,0.0,,,
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.0,active,WT_exit,0.1483293470542087,p_intrinsic,8,0.375,0.13387671065083778,0.22868360929868053,0.44426541381463397
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.0,active,balance,0.5,p_intrinsic,8,0.0,,,
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.0,active,SCA3_entry,0.6832817402871161,p_intrinsic,8,0.0,,,
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.0333333333333333,isi,WT_exit,0.1358293233470019,p_intrinsic,8,0.75,0.0,0.0,0.16353851679977824
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.0333333333333333,isi,balance,0.5,p_intrinsic,8,0.0,,,
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.0333333333333333,isi,SCA3_entry,0.7978563373093712,p_intrinsic,8,0.0,,,
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.0333333333333333,active,WT_exit,0.1483293470542087,p_intrinsic,8,0.375,0.16292082681546305,0.24072827345602205,0.43601352309483926
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.0333333333333333,active,balance,0.5,p_intrinsic,8,0.0,,,
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.0333333333333333,active,SCA3_entry,0.6832817402871161,p_intrinsic,8,0.0,,,
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.0666666666666666,isi,WT_exit,0.1358293233470019,p_intrinsic,8,0.75,0.0,0.0,0.14989558192291752
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.0666666666666666,isi,balance,0.5,p_intrinsic,8,0.0,,,
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.0666666666666666,isi,SCA3_entry,0.7978563373093712,p_intrinsic,8,0.0,,,
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.0666666666666666,active,WT_exit,0.1483293470542087,p_intrinsic,8,0.375,0.16919459441501208,0.23990658757408612,0.4286729219952934
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.0666666666666666,active,balance,0.5,p_intrinsic,8,0.0,,,
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.0666666666666666,active,SCA3_entry,0.6832817402871161,p_intrinsic,8,0.0,,,
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.1,isi,WT_exit,0.1358293233470019,p_intrinsic,8,1.0,0.0,0.0,0.0
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.1,isi,balance,0.5,p_intrinsic,8,0.0,,,
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.1,isi,SCA3_entry,0.7978563373093712,p_intrinsic,8,0.0,,,
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.1,active,WT_exit,0.1483293470542087,p_intrinsic,8,0.625,0.0,0.07909795114254653,0.26657631384937097
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.1,active,balance,0.5,p_intrinsic,8,0.0,,,
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.1,active,SCA3_entry,0.6832817402871161,p_intrinsic,8,0.0,,,
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.1333333333333333,isi,WT_exit,0.1358293233470019,p_intrinsic,8,1.0,0.0,0.0,0.0
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.1333333333333333,isi,balance,0.5,p_intrinsic,8,0.0,,,
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.1333333333333333,isi,SCA3_entry,0.7978563373093712,p_intrinsic,8,0.0,,,
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.1333333333333333,active,WT_exit,0.1483293470542087,p_intrinsic,8,0.625,0.0,0.07934873823147391,0.25103278620538494
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.1333333333333333,active,balance,0.5,p_intrinsic,8,0.0,,,
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.1333333333333333,active,SCA3_entry,0.6832817402871161,p_intrinsic,8,0.0,,,
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.1666666666666666,isi,WT_exit,0.1358293233470019,p_intrinsic,8,1.0,0.0,0.0,0.0
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.1666666666666666,isi,balance,0.5,p_intrinsic,8,0.0,,,
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.1666666666666666,isi,SCA3_entry,0.7978563373093712,p_intrinsic,8,0.0,,,
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.1666666666666666,active,WT_exit,0.1483293470542087,p_intrinsic,8,0.625,0.0,0.0706123648454118,0.23070967012486787
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.1666666666666666,active,balance,0.5,p_intrinsic,8,0.0,,,
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.1666666666666666,active,SCA3_entry,0.6832817402871161,p_intrinsic,8,0.0,,,
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.2,isi,WT_exit,0.1358293233470019,p_intrinsic,8,1.0,0.0,0.0,0.0
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.2,isi,balance,0.5,p_intrinsic,8,0.125,0.0,0.0,0.0
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.2,isi,SCA3_entry,0.7978563373093712,p_intrinsic,8,0.0,,,
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.2,active,WT_exit,0.1483293470542087,p_intrinsic,8,0.75,0.0,0.12669052264027522,0.3375675972712261
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.2,active,balance,0.5,p_intrinsic,8,0.0,,,
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.2,active,SCA3_entry,0.6832817402871161,p_intrinsic,8,0.0,,,
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.2333333333333333,isi,WT_exit,0.1358293233470019,p_intrinsic,8,1.0,0.0,0.0,0.0
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.2333333333333333,isi,balance,0.5,p_intrinsic,8,0.25,0.0,0.0,0.0
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.2333333333333333,isi,SCA3_entry,0.7978563373093712,p_intrinsic,8,0.0,,,
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.2333333333333333,active,WT_exit,0.1483293470542087,p_intrinsic,8,0.75,0.0,0.11541326230243734,0.2784057039945057
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.2333333333333333,active,balance,0.5,p_intrinsic,8,0.25,0.0,0.0,0.2551532054922608
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.2333333333333333,active,SCA3_entry,0.6832817402871161,p_intrinsic,8,0.125,0.0,0.0,0.0
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.2666666666666666,isi,WT_exit,0.1358293233470019,p_intrinsic,8,1.0,0.0,0.0,0.0
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.2666666666666666,isi,balance,0.5,p_intrinsic,8,0.375,0.0,0.0,0.24145770957007265
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.2666666666666666,isi,SCA3_entry,0.7978563373093712,p_intrinsic,8,0.0,,,
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.2666666666666666,active,WT_exit,0.1483293470542087,p_intrinsic,8,0.875,0.0,0.0,0.10217819062327649
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.2666666666666666,active,balance,0.5,p_intrinsic,8,0.375,0.0,0.0,0.12040265286846245
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.2666666666666666,active,SCA3_entry,0.6832817402871161,p_intrinsic,8,0.25,0.0,0.0,0.0
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.3,isi,WT_exit,0.1358293233470019,p_intrinsic,8,1.0,0.0,0.0,0.0
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.3,isi,balance,0.5,p_intrinsic,8,0.5,0.0,0.0333333333333333,0.5303015576133578
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.3,isi,SCA3_entry,0.7978563373093712,p_intrinsic,8,0.0,,,
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.3,active,WT_exit,0.1483293470542087,p_intrinsic,8,1.0,0.0,0.0,0.06346441560566565
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.3,active,balance,0.5,p_intrinsic,8,0.375,0.0,0.0,0.11203523489337983
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.3,active,SCA3_entry,0.6832817402871161,p_intrinsic,8,0.25,0.0,0.0,0.0
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.3333333333333333,isi,WT_exit,0.1358293233470019,p_intrinsic,8,1.0,0.0,0.0,0.0
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.3333333333333333,isi,balance,0.5,p_intrinsic,8,0.5,0.0333333333333333,0.0666666666666666,0.4789075368052809
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.3333333333333333,isi,SCA3_entry,0.7978563373093712,p_intrinsic,8,0.0,,,
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.3333333333333333,active,WT_exit,0.1483293470542087,p_intrinsic,8,1.0,0.0,0.0,0.0
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.3333333333333333,active,balance,0.5,p_intrinsic,8,0.375,0.0,0.0,0.10433570832347731
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.3333333333333333,active,SCA3_entry,0.6832817402871161,p_intrinsic,8,0.25,0.0,0.0,0.0
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.3666666666666666,isi,WT_exit,0.1358293233470019,p_intrinsic,8,1.0,0.0,0.0,0.0
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.3666666666666666,isi,balance,0.5,p_intrinsic,8,0.5,0.1,0.1333333333333333,0.44076991535117405
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.3666666666666666,isi,SCA3_entry,0.7978563373093712,p_intrinsic,8,0.0,,,
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.3666666666666666,active,WT_exit,0.1483293470542087,p_intrinsic,8,1.0,0.0,0.0,0.0
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.3666666666666666,active,balance,0.5,p_intrinsic,8,0.5,0.0,0.0,0.3970272980458944
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.3666666666666666,active,SCA3_entry,0.6832817402871161,p_intrinsic,8,0.25,0.0,0.0,0.0
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.4,isi,WT_exit,0.1358293233470019,p_intrinsic,8,1.0,0.0,0.0,0.0
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.4,isi,balance,0.5,p_intrinsic,8,0.5,0.1666666666666666,0.1666666666666666,0.41183465649230866
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.4,isi,SCA3_entry,0.7978563373093712,p_intrinsic,8,0.0,,,
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.4,active,WT_exit,0.1483293470542087,p_intrinsic,8,1.0,0.0,0.0,0.0
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.4,active,balance,0.5,p_intrinsic,8,0.625,0.008333333333333323,0.20248307691536913,0.38628426457961446
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.4,active,SCA3_entry,0.6832817402871161,p_intrinsic,8,0.375,0.0,0.016666666666666653,0.15551920568500172
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.4333333333333333,isi,WT_exit,0.1358293233470019,p_intrinsic,8,1.0,0.0,0.0,0.0
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.4333333333333333,isi,balance,0.5,p_intrinsic,8,0.625,0.04999999999999999,0.2,0.3297213058362119
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.4333333333333333,isi,SCA3_entry,0.7978563373093712,p_intrinsic,8,0.0,,,
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.4333333333333333,active,WT_exit,0.1483293470542087,p_intrinsic,8,1.0,0.0,0.0,0.0
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.4333333333333333,active,balance,0.5,p_intrinsic,8,0.625,0.024999999999999994,0.2066632678901718,0.3348025281986745
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.4333333333333333,active,SCA3_entry,0.6832817402871161,p_intrinsic,8,0.375,0.0,0.05000000000000001,0.1899054363262963
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.4666666666666667,isi,WT_exit,0.1358293233470019,p_intrinsic,8,1.0,0.0,0.0,0.0
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.4666666666666667,isi,balance,0.5,p_intrinsic,8,0.875,0.0,0.24999999999999997,0.4106216644069576
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.4666666666666667,isi,SCA3_entry,0.7978563373093712,p_intrinsic,8,0.0,,,
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.4666666666666667,active,WT_exit,0.1483293470542087,p_intrinsic,8,1.0,0.0,0.0,0.0
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.4666666666666667,active,balance,0.5,p_intrinsic,8,0.625,0.024999999999999994,0.11666666666666665,0.2655331616521777
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.4666666666666667,active,SCA3_entry,0.6832817402871161,p_intrinsic,8,0.375,0.1,0.11666666666666665,0.2079176351238252
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.5,isi,WT_exit,0.1358293233470019,p_intrinsic,8,1.0,0.0,0.0,0.0
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.5,isi,balance,0.5,p_intrinsic,8,0.875,0.0,0.26386541951992504,0.4050315974315767
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.5,isi,SCA3_entry,0.7978563373093712,p_intrinsic,8,0.125,0.3241168241704497,0.3241168241704497,0.3241168241704497
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.5,active,WT_exit,0.1483293470542087,p_intrinsic,8,1.0,0.0,0.0,0.0
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.5,active,balance,0.5,p_intrinsic,8,0.625,0.04166666666666664,0.1666666666666666,0.23661835873025336
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.5,active,SCA3_entry,0.6832817402871161,p_intrinsic,8,0.5,0.1666666666666666,0.1666666666666666,0.3289552808785286
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.5333333333333333,isi,WT_exit,0.1358293233470019,p_intrinsic,8,1.0,0.0,0.0,0.0
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.5333333333333333,isi,balance,0.5,p_intrinsic,8,1.0,0.0,0.0,0.4
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.5333333333333333,isi,SCA3_entry,0.7978563373093712,p_intrinsic,8,0.125,0.33805648515786874,0.33805648515786874,0.33805648515786874
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.5333333333333333,active,WT_exit,0.1483293470542087,p_intrinsic,8,1.0,0.0,0.0,0.0
WT_03__TO__SCA3_01,WT_03,SCA3_01,True,intrinsic,p_drive,0.5333333333333333,active,balance,0.5,p_intrinsic,8,0.75,0.0,0.2,0.22299893726878045
