group,cell_id,abf_path,sweep_index,current_pA,prominence_mV,height_mV,spike_count,rate_hz,steady_start_ms,steady_stop_ms,analysis_duration_s
SCA3,SCA3_03,/root/neurothermo/SCA3/cc_03.abf,12,600.0,12.0,-10.0,23,43.70961611554542,600.0,1126.2,0.5262
SCA3,SCA3_03,/root/neurothermo/SCA3/cc_03.abf,12,600.0,15.0,-30.0,23,43.70961611554542,600.0,1126.2,0.5262
SCA3,SCA3_03,/root/neurothermo/SCA3/cc_03.abf,12,600.0,15.0,-20.0,23,43.70961611554542,600.0,1126.2,0.5262
SCA3,SCA3_03,/root/neurothermo/SCA3/cc_03.abf,12,600.0,15.0,-10.0,23,43.70961611554542,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,0,0.0,8.0,-30.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,0,0.0,8.0,-20.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,0,0.0,8.0,-10.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,0,0.0,10.0,-30.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,0,0.0,10.0,-20.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,0,0.0,10.0,-10.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,0,0.0,12.0,-30.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,0,0.0,12.0,-20.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,0,0.0,12.0,-10.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,0,0.0,15.0,-30.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,0,0.0,15.0,-20.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,0,0.0,15.0,-10.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,1,50.0,8.0,-30.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,1,50.0,8.0,-20.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,1,50.0,8.0,-10.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,1,50.0,10.0,-30.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,1,50.0,10.0,-20.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,1,50.0,10.0,-10.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,1,50.0,12.0,-30.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,1,50.0,12.0,-20.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,1,50.0,12.0,-10.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,1,50.0,15.0,-30.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,1,50.0,15.0,-20.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,1,50.0,15.0,-10.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,2,100.0,8.0,-30.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,2,100.0,8.0,-20.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,2,100.0,8.0,-10.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,2,100.0,10.0,-30.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,2,100.0,10.0,-20.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,2,100.0,10.0,-10.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,2,100.0,12.0,-30.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,2,100.0,12.0,-20.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,2,100.0,12.0,-10.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,2,100.0,15.0,-30.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,2,100.0,15.0,-20.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,2,100.0,15.0,-10.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,3,150.0,8.0,-30.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,3,150.0,8.0,-20.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,3,150.0,8.0,-10.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,3,150.0,10.0,-30.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,3,150.0,10.0,-20.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,3,150.0,10.0,-10.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,3,150.0,12.0,-30.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,3,150.0,12.0,-20.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,3,150.0,12.0,-10.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,3,150.0,15.0,-30.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,3,150.0,15.0,-20.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,3,150.0,15.0,-10.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,4,200.0,8.0,-30.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,4,200.0,8.0,-20.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,4,200.0,8.0,-10.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,4,200.0,10.0,-30.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,4,200.0,10.0,-20.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,4,200.0,10.0,-10.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,4,200.0,12.0,-30.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,4,200.0,12.0,-20.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,4,200.0,12.0,-10.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,4,200.0,15.0,-30.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,4,200.0,15.0,-20.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,4,200.0,15.0,-10.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,5,250.0,8.0,-30.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,5,250.0,8.0,-20.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,5,250.0,8.0,-10.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,5,250.0,10.0,-30.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,5,250.0,10.0,-20.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,5,250.0,10.0,-10.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,5,250.0,12.0,-30.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,5,250.0,12.0,-20.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,5,250.0,12.0,-10.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,5,250.0,15.0,-30.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,5,250.0,15.0,-20.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,5,250.0,15.0,-10.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,6,300.0,8.0,-30.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,6,300.0,8.0,-20.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,6,300.0,8.0,-10.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,6,300.0,10.0,-30.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,6,300.0,10.0,-20.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,6,300.0,10.0,-10.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,6,300.0,12.0,-30.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,6,300.0,12.0,-20.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,6,300.0,12.0,-10.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,6,300.0,15.0,-30.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,6,300.0,15.0,-20.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,6,300.0,15.0,-10.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,7,350.0,8.0,-30.0,10,19.004180919802355,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,7,350.0,8.0,-20.0,10,19.004180919802355,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,7,350.0,8.0,-10.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,7,350.0,10.0,-30.0,10,19.004180919802355,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,7,350.0,10.0,-20.0,10,19.004180919802355,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,7,350.0,10.0,-10.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,7,350.0,12.0,-30.0,10,19.004180919802355,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,7,350.0,12.0,-20.0,10,19.004180919802355,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,7,350.0,12.0,-10.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,7,350.0,15.0,-30.0,10,19.004180919802355,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,7,350.0,15.0,-20.0,10,19.004180919802355,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,7,350.0,15.0,-10.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,8,400.0,8.0,-30.0,14,26.6058532877233,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,8,400.0,8.0,-20.0,14,26.6058532877233,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,8,400.0,8.0,-10.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,8,400.0,10.0,-30.0,14,26.6058532877233,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,8,400.0,10.0,-20.0,14,26.6058532877233,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,8,400.0,10.0,-10.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,8,400.0,12.0,-30.0,14,26.6058532877233,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,8,400.0,12.0,-20.0,14,26.6058532877233,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,8,400.0,12.0,-10.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,8,400.0,15.0,-30.0,14,26.6058532877233,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,8,400.0,15.0,-20.0,14,26.6058532877233,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,8,400.0,15.0,-10.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,9,450.0,8.0,-30.0,16,30.40668947168377,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,9,450.0,8.0,-20.0,16,30.40668947168377,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,9,450.0,8.0,-10.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,9,450.0,10.0,-30.0,16,30.40668947168377,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,9,450.0,10.0,-20.0,16,30.40668947168377,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,9,450.0,10.0,-10.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,9,450.0,12.0,-30.0,16,30.40668947168377,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,9,450.0,12.0,-20.0,16,30.40668947168377,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,9,450.0,12.0,-10.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,9,450.0,15.0,-30.0,16,30.40668947168377,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,9,450.0,15.0,-20.0,16,30.40668947168377,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,9,450.0,15.0,-10.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,10,500.0,8.0,-30.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,10,500.0,8.0,-20.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,10,500.0,8.0,-10.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,10,500.0,10.0,-30.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,10,500.0,10.0,-20.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,10,500.0,10.0,-10.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,10,500.0,12.0,-30.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,10,500.0,12.0,-20.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,10,500.0,12.0,-10.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,10,500.0,15.0,-30.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,10,500.0,15.0,-20.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,10,500.0,15.0,-10.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,11,550.0,8.0,-30.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,11,550.0,8.0,-20.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,11,550.0,8.0,-10.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,11,550.0,10.0,-30.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,11,550.0,10.0,-20.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,11,550.0,10.0,-10.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,11,550.0,12.0,-30.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,11,550.0,12.0,-20.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,11,550.0,12.0,-10.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,11,550.0,15.0,-30.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,11,550.0,15.0,-20.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,11,550.0,15.0,-10.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,12,600.0,8.0,-30.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,12,600.0,8.0,-20.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,12,600.0,8.0,-10.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,12,600.0,10.0,-30.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,12,600.0,10.0,-20.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,12,600.0,10.0,-10.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,12,600.0,12.0,-30.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,12,600.0,12.0,-20.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,12,600.0,12.0,-10.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,12,600.0,15.0,-30.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,12,600.0,15.0,-20.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_04,/root/neurothermo/SCA3/cc_04.abf,12,600.0,15.0,-10.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_05,/root/neurothermo/SCA3/cc_05.abf,0,0.0,8.0,-30.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_05,/root/neurothermo/SCA3/cc_05.abf,0,0.0,8.0,-20.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_05,/root/neurothermo/SCA3/cc_05.abf,0,0.0,8.0,-10.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_05,/root/neurothermo/SCA3/cc_05.abf,0,0.0,10.0,-30.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_05,/root/neurothermo/SCA3/cc_05.abf,0,0.0,10.0,-20.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_05,/root/neurothermo/SCA3/cc_05.abf,0,0.0,10.0,-10.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_05,/root/neurothermo/SCA3/cc_05.abf,0,0.0,12.0,-30.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_05,/root/neurothermo/SCA3/cc_05.abf,0,0.0,12.0,-20.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_05,/root/neurothermo/SCA3/cc_05.abf,0,0.0,12.0,-10.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_05,/root/neurothermo/SCA3/cc_05.abf,0,0.0,15.0,-30.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_05,/root/neurothermo/SCA3/cc_05.abf,0,0.0,15.0,-20.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_05,/root/neurothermo/SCA3/cc_05.abf,0,0.0,15.0,-10.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_05,/root/neurothermo/SCA3/cc_05.abf,1,50.0,8.0,-30.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_05,/root/neurothermo/SCA3/cc_05.abf,1,50.0,8.0,-20.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_05,/root/neurothermo/SCA3/cc_05.abf,1,50.0,8.0,-10.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_05,/root/neurothermo/SCA3/cc_05.abf,1,50.0,10.0,-30.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_05,/root/neurothermo/SCA3/cc_05.abf,1,50.0,10.0,-20.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_05,/root/neurothermo/SCA3/cc_05.abf,1,50.0,10.0,-10.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_05,/root/neurothermo/SCA3/cc_05.abf,1,50.0,12.0,-30.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_05,/root/neurothermo/SCA3/cc_05.abf,1,50.0,12.0,-20.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_05,/root/neurothermo/SCA3/cc_05.abf,1,50.0,12.0,-10.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_05,/root/neurothermo/SCA3/cc_05.abf,1,50.0,15.0,-30.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_05,/root/neurothermo/SCA3/cc_05.abf,1,50.0,15.0,-20.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_05,/root/neurothermo/SCA3/cc_05.abf,1,50.0,15.0,-10.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_05,/root/neurothermo/SCA3/cc_05.abf,2,100.0,8.0,-30.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_05,/root/neurothermo/SCA3/cc_05.abf,2,100.0,8.0,-20.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_05,/root/neurothermo/SCA3/cc_05.abf,2,100.0,8.0,-10.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_05,/root/neurothermo/SCA3/cc_05.abf,2,100.0,10.0,-30.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_05,/root/neurothermo/SCA3/cc_05.abf,2,100.0,10.0,-20.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_05,/root/neurothermo/SCA3/cc_05.abf,2,100.0,10.0,-10.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_05,/root/neurothermo/SCA3/cc_05.abf,2,100.0,12.0,-30.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_05,/root/neurothermo/SCA3/cc_05.abf,2,100.0,12.0,-20.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_05,/root/neurothermo/SCA3/cc_05.abf,2,100.0,12.0,-10.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_05,/root/neurothermo/SCA3/cc_05.abf,2,100.0,15.0,-30.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_05,/root/neurothermo/SCA3/cc_05.abf,2,100.0,15.0,-20.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_05,/root/neurothermo/SCA3/cc_05.abf,2,100.0,15.0,-10.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_05,/root/neurothermo/SCA3/cc_05.abf,3,150.0,8.0,-30.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_05,/root/neurothermo/SCA3/cc_05.abf,3,150.0,8.0,-20.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_05,/root/neurothermo/SCA3/cc_05.abf,3,150.0,8.0,-10.0,0,0.0,600.0,1126.2,0.5262
SCA3,SCA3_05,/root/neurothermo/SCA3/cc_05.abf,3,150.0,10.0,-30.0,0,0.0,600.0,1126.2,0.5262
