biological_pair_key,path_family,wt_cell_id,sca_cell_id,both_core_secure,n_support_scenarios,wt_exit_p_isi_weighted_median,wt_exit_p_isi_weighted_q25,wt_exit_p_isi_weighted_q75,wt_exit_p_isi_support_fraction,wt_exit_p_active_weighted_median,wt_exit_p_active_weighted_q25,wt_exit_p_active_weighted_q75,wt_exit_p_active_support_fraction,wt_exit_dual_consensus_p_weighted_median,wt_exit_dual_consensus_p_weighted_q25,wt_exit_dual_consensus_p_weighted_q75,wt_exit_dual_consensus_p_support_fraction,balance_p_isi_weighted_median,balance_p_isi_weighted_q25,balance_p_isi_weighted_q75,balance_p_isi_support_fraction,balance_p_active_weighted_median,balance_p_active_weighted_q25,balance_p_active_weighted_q75,balance_p_active_support_fraction,balance_dual_consensus_p_weighted_median,balance_dual_consensus_p_weighted_q25,balance_dual_consensus_p_weighted_q75,balance_dual_consensus_p_support_fraction,sca3_entry_p_isi_weighted_median,sca3_entry_p_isi_weighted_q25,sca3_entry_p_isi_weighted_q75,sca3_entry_p_isi_support_fraction,sca3_entry_p_active_weighted_median,sca3_entry_p_active_weighted_q25,sca3_entry_p_active_weighted_q75,sca3_entry_p_active_support_fraction,sca3_entry_dual_consensus_p_weighted_median,sca3_entry_dual_consensus_p_weighted_q25,sca3_entry_dual_consensus_p_weighted_q75,sca3_entry_dual_consensus_p_support_fraction,wt_exit_active_isi_gap_weighted_median,wt_exit_dual_agreement_weight,occupancy_at_wt_exit_isi_weighted_median,balance_active_isi_gap_weighted_median,balance_dual_agreement_weight,occupancy_at_balance_isi_weighted_median,sca3_entry_active_isi_gap_weighted_median,sca3_entry_dual_agreement_weight,occupancy_at_sca3_entry_isi_weighted_median
WT_11__TO__SCA3_05,coupled,WT_11,SCA3_05,False,21,0.0,0.0,0.0,1.0,0.0,0.0,0.32684149897057513,1.0,0.0,0.0,0.0,0.7142857142857143,0.550567265782362,0.4205524755379221,0.8132667824527176,1.0,0.4756524444808846,0.30925304996983205,0.8105859243753273,1.0,0.6445680195097317,0.31422645117357084,0.8523465631202707,0.8571428571428572,0.45748335824162195,0.2025720583124543,0.6145877956193097,0.3333333333333334,0.5019743922954962,0.34939603433552746,0.9260206897406876,0.8095238095238096,0.1105392833844577,0.1105392833844577,0.1105392833844577,0.04761904761904763,0.0,0.7142857142857143,0.9952245420260076,0.02013743221855115,0.8571428571428572,0.970203817185039,0.14351874154054356,0.04761904761904763,0.9241103899167937
WT_11__TO__SCA3_05,drive_early,WT_11,SCA3_05,False,21,0.0,0.0,0.0,1.0,0.0,0.0,0.01804189200339801,1.0,0.0,0.0,0.0,0.7619047619047621,0.6304223431972104,0.22526031940991037,0.8177820000067679,1.0,0.5394385479271713,0.1630815179593298,0.8279672804124888,1.0,0.5849304455621909,0.19417091868462008,0.8228746402096283,1.0,0.4650151073036307,0.07088768265505065,0.780870693793257,0.38095238095238104,0.6525738718012885,0.34967070823055796,0.9385010972282756,0.8095238095238096,0.052613235865467636,0.052613235865467636,0.05454075957458328,0.09523809523809526,0.0,0.7619047619047621,0.9952245420260076,0.015777438449589388,1.0,0.981927702541217,0.12071699085488541,0.09523809523809526,0.9785438771167226
WT_11__TO__SCA3_05,drive_late,WT_11,SCA3_05,False,21,0.0,0.0,0.0,1.0,0.0,0.0,0.3023141634631416,1.0,0.0,0.0,0.0,0.6666666666666667,0.5390778652831223,0.2519894185826313,0.7927596649279333,1.0,0.4230685390252768,0.17047581329995706,0.7920931081360558,1.0,0.7324446454694642,0.19251641784831863,0.8912883468628107,0.7619047619047621,0.4816205611055985,0.3846970398813723,0.5510371908498467,0.3333333333333334,0.45493867611527267,0.3014004212479674,0.9135793016371708,0.8095238095238096,,,,0.0,0.0,0.6666666666666667,0.9952245420260076,0.0317259472644764,0.7619047619047621,0.9812634687889816,0.163408609336343,0.0,0.8679899352392798
WT_11__TO__SCA3_06,coupled,WT_11,SCA3_06,False,3,0.0,0.0,0.0,1.0,0.0,0.0,0.021696024519564913,1.0,0.0,0.0,0.010848012259782457,1.0,0.27450010333736957,0.2723087926592143,0.32891304349288825,1.0,0.3632872395512464,0.349102522448878,0.4229301787336456,1.0,0.31070565755404617,0.31070565755404617,0.41657352300170214,0.6666666666666666,0.6617932730636183,0.6562635177972531,0.6884801891625653,1.0,0.5766541525658772,0.5688785679906466,0.6127301430188334,1.0,0.6192237128147478,0.6125710428939499,0.6506051660906994,1.0,0.0,1.0,0.9887018445788752,0.07526032141921138,0.6666666666666666,0.9845873773882218,0.06860680109858769,1.0,0.9794254160559248
WT_11__TO__SCA3_06,drive_early,WT_11,SCA3_06,False,3,0.0,0.0,0.0,1.0,0.0,0.0,0.008887416389369799,1.0,0.0,0.0,0.0044437081946848995,1.0,0.13483946928911114,0.1316470797082295,0.17453210900127042,1.0,0.182283655555507,0.17120876326753626,0.23066566537854052,1.0,0.15856156242230904,0.15142792148788287,0.20259888718990549,1.0,0.37984135916180783,0.3676721679648396,0.41936239904680755,1.0,0.32052904262761955,0.30667064754391027,0.3652397444292596,1.0,0.3501852008947137,0.33717140775437493,0.3923010717380336,1.0,0.0,1.0,0.9887018445788752,0.04744418626639585,1.0,0.9822274448275113,0.05062219658764866,1.0,0.9869887767903013
WT_11__TO__SCA3_06,drive_late,WT_11,SCA3_06,False,3,0.0,0.0,0.0,1.0,0.0,0.0,0.030644747842546134,1.0,0.0,0.0,0.0,0.6666666666666666,0.5704758709844377,0.5600952041345707,0.6090476812374132,1.0,0.6378657900036064,0.625778678995286,0.6715866683750717,1.0,0.6041708304940221,0.5929369415649284,0.6403171748062425,1.0,0.8308424513044204,0.8296972615334897,0.8403671414622859,1.0,0.7852722702875901,0.7846272972691996,0.7970605699141469,1.0,0.8080573607960052,0.8071622794013447,0.8187138556882164,1.0,0.0,0.6666666666666666,0.9887018445788752,0.05427516693924184,1.0,0.9877852025941711,0.04004252857436713,1.0,0.9940564974496013
WT_11__TO__SCA3_09,coupled,WT_11,SCA3_09,False,9,0.0,0.0,0.0,1.0,0.0,0.0,0.013642925074443023,1.0,0.0,0.0,0.0,0.7777777777777779,0.4466514741909947,0.1739906275330173,0.611749623279679,1.0,0.2774066477977228,0.12621012636691323,0.39679678908466504,1.0,0.11116370352113829,0.10585179482565188,0.3973092512471958,0.4444444444444444,0.7201775704535018,0.6320283458537107,0.8450011378968316,1.0,0.5243239654669681,0.40419076829286904,0.628815616442343,1.0,0.8365754950032663,0.8365754950032663,0.8365754950032663,0.1111111111111111,0.0,0.7777777777777779,0.9952245420260076,0.066754611682497,0.4444444444444444,0.9759693253740229,0.20241498131959065,0.1111111111111111,0.9720951067824981
WT_11__TO__SCA3_09,drive_early,WT_11,SCA3_09,False,9,0.0,0.0,0.0,1.0,0.0,0.0,0.0058079546518561625,1.0,0.0,0.0,0.0,0.7777777777777779,0.6443658045377594,0.08105915609566225,0.7570692413105335,1.0,0.555734185624934,0.09565464106965346,0.6941179487123283,1.0,0.6000499950813467,0.08835689858265786,0.726448716806214,1.0,0.86458696810367,0.3016833506058005,0.8865187152945223,1.0,0.6585282901636578,0.20708591780549027,0.840797812801731,1.0,0.3779089111538144,0.2073404600587052,0.870852942679235,0.6666666666666667,0.0,0.7777777777777779,0.9952245420260076,0.03453630855473133,1.0,0.9808028354197369,0.09239602891833469,0.6666666666666667,0.9789553344802426
WT_11__TO__SCA3_09,drive_late,WT_11,SCA3_09,False,9,0.0,0.0,0.0,1.0,0.0,0.0,0.05670592843623658,1.0,0.0,0.0,0.0,0.7777777777777779,0.4648679471043835,0.374183055706373,0.49805991641582736,1.0,0.24872768852814772,0.05521421828103744,0.4679624392179922,1.0,0.4683648330214293,0.4589229156862894,0.50441062777039,0.4444444444444444,0.6461143523468953,0.5002567282441108,0.875219264016414,1.0,0.3222309395482501,0.10634758324817627,0.6809573228382495,1.0,0.5495858443864812,0.5495858443864812,0.7108105653413538,0.2222222222222222,0.0,0.7777777777777779,0.9952245420260076,0.09643382560628519,0.4444444444444444,0.8411150217993478,0.21829189750518227,0.2222222222222222,0.9695300754086473
WT_13__TO__SCA3_01,coupled,WT_13,SCA3_01,True,2,0.5998888530645605,0.5998888530645605,0.6223599672813367,1.0,0.6426615216769528,0.6426615216769528,0.6722904852147406,1.0,0.6437463015875329,0.6437463015875329,0.6437463015875329,0.5,0.7739477232750757,0.7739477232750757,0.7924730388839084,1.0,0.7862028583533901,0.7862028583533901,0.8259972514141085,1.0,0.7800752908142329,0.7800752908142329,0.8092351451490085,1.0,0.9010372490136722,0.9010372490136722,0.9157964382824426,1.0,0.8729405530425975,0.8729405530425975,0.898628356229423,1.0,0.8869889010281349,0.8869889010281349,0.9072123972559328,1.0,0.002169559821160183,0.5,0.9903915438529113,0.012255135078314439,1.0,0.9911045990594214,0.006239468134964565,1.0,0.9868219420023163
WT_13__TO__SCA3_01,drive_early,WT_13,SCA3_01,True,2,0.44480362092113207,0.44480362092113207,0.5169471170965793,1.0,0.5521766126940385,0.5521766126940385,0.5659738278797382,1.0,0.5844308281687323,0.5844308281687323,0.5844308281687323,0.5,0.6726944118407879,0.6726944118407879,0.6886169956977489,1.0,0.7077101400283711,0.7077101400283711,0.729853327678206,1.0,0.7061248597915405,0.7061248597915405,0.7092351616879775,1.0,0.8452185756775777,0.8452185756775777,0.8491210131762806,1.0,0.7978329506961898,0.7978329506961898,0.8196382843665646,1.0,0.8215257631868838,0.8215257631868838,0.8343796487714226,1.0,0.009319570206588579,0.5,0.9901430251816146,0.003170560473661155,1.0,0.9904196056699639,0.011579832638044074,1.0,0.9814698360154167
WT_13__TO__SCA3_01,drive_late,WT_13,SCA3_01,True,2,0.6916726666390083,0.6916726666390083,0.7066528629079577,1.0,0.690579798493255,0.690579798493255,0.7442387403631034,1.0,0.6911262325661316,0.6911262325661316,0.7254458016355305,1.0,0.8250558276011796,0.8250558276011796,0.8516897465702293,1.0,0.836716650096805,0.836716650096805,0.874712041817476,1.0,0.8308862388489923,0.8308862388489923,0.8632008941938527,1.0,0.9295752417532139,0.9295752417532139,0.9428807824929952,1.0,0.908720611703217,0.908720611703217,0.9302624643585262,1.0,0.9191479267282154,0.9191479267282154,0.9365716234257607,1.0,0.0010928681457532674,1.0,0.987530894493048,0.01166082249562539,1.0,0.9835558829060156,0.004382006218940915,1.0,0.9848653148931916
WT_13__TO__SCA3_02,coupled,WT_13,SCA3_02,False,7,0.6100586392906512,0.0882990866096951,0.8618352546877708,1.0,0.3362780573655906,0.057701634026434426,0.738258984472296,1.0,0.5898578461870891,0.07227729878200517,0.7923392936608973,0.8571428571428571,1.0,1.0,1.0,0.14285714285714285,1.0,1.0,1.0,0.14285714285714285,1.0,1.0,1.0,0.14285714285714285,,,,0.0,,,,0.0,,,,0.0,0.028356330014084774,0.8571428571428571,0.9784397509195032,0.0,0.14285714285714285,0.9809037233871624,,0.0,
WT_13__TO__SCA3_02,drive_early,WT_13,SCA3_02,False,7,0.9248196873256237,0.4882273627628153,0.9794436854005228,1.0,0.9343045101965166,0.5066906779730199,0.9839583005760794,1.0,0.9297913164660013,0.4974590203679176,0.9815562160390873,1.0,1.0,1.0,1.0,0.14285714285714285,1.0,1.0,1.0,0.14285714285714285,1.0,1.0,1.0,0.14285714285714285,,,,0.0,,,,0.0,,,,0.0,0.005171158986644164,1.0,0.9860608036496169,0.0,0.14285714285714285,0.9809037233871624,,0.0,
WT_13__TO__SCA3_02,drive_late,WT_13,SCA3_02,False,7,0.5271114777354504,0.33766315845497585,0.8408012653844906,1.0,0.40004953037653534,0.028297299522652964,0.895616116439685,1.0,0.8418860300310966,0.7430254506341403,0.9471766735550613,0.5714285714285714,0.3443284637783293,0.34431369124244937,0.345118498444252,0.5714285714285714,0.0427615999375147,0.041292139288636155,0.045614315760786436,0.5714285714285714,1.0,1.0,1.0,0.14285714285714285,,,,0.0,0.049397342881817456,0.04845603845642307,0.051844023774454746,0.42857142857142855,,,,0.0,0.06265262698116797,0.5714285714285714,0.7507346911502495,0.29950418268346557,0.14285714285714285,0.7609931702750566,,0.0,
WT_13__TO__SCA3_04,coupled,WT_13,SCA3_04,True,6,0.42905154002843715,0.26147430802151506,0.6015503486768394,1.0,0.39732095887500585,0.07633437674174949,0.6304613286669773,1.0,0.49353739819334497,0.17472660688842662,0.6370644845403783,0.8333333333333333,0.7826117528334974,0.6761219029941632,0.8375454703559162,1.0,0.8042004852086491,0.15649617596231977,0.8698772823788465,1.0,0.8533897667188994,0.7934061190210733,0.8540329860158633,0.6666666666666666,0.8151255615288733,0.8151255615288733,0.9042723812772664,0.3333333333333333,0.8864716701571902,0.7981007952763337,0.9749919316831419,0.49999999999999994,0.8066131784026035,0.8066131784026035,0.8955214123623236,0.3333333333333333,0.03173058115343131,0.8333333333333333,0.8789930201761224,0.021588732375151697,0.6666666666666666,0.9015627286343617,0.01702476625253957,0.3333333333333333,0.8989327008285198
WT_13__TO__SCA3_04,drive_early,WT_13,SCA3_04,True,6,0.48683894256061205,0.3600565131904752,0.6011985571515787,1.0,0.5170448927281271,0.20453053177860367,0.6497502044435188,1.0,0.5973642637633081,0.5019419176443696,0.6535844978317894,0.6666666666666666,0.8139169004992367,0.7509360810505121,0.8279262653983196,1.0,0.8342591363950113,0.6197247428593634,0.860283070738196,1.0,0.833573201508691,0.8165925394003327,0.8418374746120885,0.8333333333333333,0.9637757437479305,0.938369845502119,0.9918769517764344,0.49999999999999994,0.8402480154440453,0.676576154374065,0.95,0.6666666666666666,0.9294498757349766,0.8893089304730821,0.9738448119230124,0.49999999999999994,0.03976386848006753,0.6666666666666666,0.9607290986890166,0.019616148508878946,0.8333333333333333,0.9046425656790594,0.03294691741994582,0.49999999999999994,0.8810154333582655
WT_13__TO__SCA3_04,drive_late,WT_13,SCA3_04,True,6,0.41023984634287397,0.0784856672971608,0.5084861042386484,1.0,0.0898488604473642,0.04026812560209625,0.48687698201378,1.0,0.25889916311976646,0.06259003033217181,0.5365004764641119,0.8333333333333333,0.7980100727294319,0.4535589468452937,0.8325739771429757,1.0,0.1840834910262009,0.06228579919642854,0.8593741583940391,1.0,0.8459740677685073,0.8314149841780408,0.8828998635192303,0.49999999999999994,0.4226209941365892,0.4226209941365892,0.7089451043163719,0.3333333333333333,0.09761734055766473,0.05731668619556474,0.9760521461250915,0.6666666666666666,0.9865695704213762,0.9865695704213762,0.9865695704213762,0.16666666666666666,0.015811578683499965,0.8333333333333333,0.9463958238927814,0.035939525540183405,0.49999999999999994,0.945734314244426,0.017399288149556602,0.16666666666666666,0.7223222294547704
WT_13__TO__SCA3_05,coupled,WT_13,SCA3_05,False,7,0.34288794981174286,0.19056600571941953,0.711063916122516,1.0,0.29569828191448655,0.15312807119228916,0.7017700368279112,1.0,0.3192931158631147,0.17184703845585433,0.7064169764752135,1.0,0.6277853776488584,0.35690434427220846,0.9349201269087698,1.0,0.5751136985043048,0.2849827106614097,0.9503394469677553,1.0,0.6014495380765816,0.32094352746680904,0.9426297869382625,1.0,0.46909203247413195,0.46909203247413195,0.46909203247413195,0.14285714285714285,0.38772111841548046,0.3001842548001264,0.8055613167725739,0.5714285714285714,,,,0.0,0.02272507386621914,1.0,0.9766003888811928,0.040819898377044805,1.0,0.9718145533866158,0.16890777767400555,0.0,0.9128145841549856
WT_13__TO__SCA3_05,drive_early,WT_13,SCA3_05,False,7,0.4217544790380166,0.3151751807075501,0.7056023253006313,1.0,0.4205794845900808,0.29648781352044856,0.6954463037097257,1.0,0.4211669818140487,0.3058314971139993,0.7005243145051786,1.0,0.6972759441292474,0.5583005949209978,0.9176740643747379,1.0,0.6994366783520952,0.46418628333941264,0.934114798299176,1.0,0.7041747792031019,0.5829377783309411,0.9394459010646908,0.8571428571428571,0.7333549691472269,0.7333549691472269,0.7333549691472269,0.14285714285714285,0.5868207727010477,0.5058361166624427,0.872706735035046,0.5714285714285714,,,,0.0,0.004529081820439013,1.0,0.9830370187077325,0.011009421409526876,0.8571428571428571,0.9667429265412476,0.14653419644617915,0.0,0.9579341027470812
WT_13__TO__SCA3_05,drive_late,WT_13,SCA3_05,False,7,0.35923335527198963,0.11912051386589562,0.6928249609468164,1.0,0.09938717878294047,0.07331172454698454,0.6475397233894971,1.0,0.11953881092879234,0.09863530250008216,0.6983446885497517,0.8571428571428571,0.48541060382362533,0.3301101278118431,0.945849463931576,1.0,0.2495461674816029,0.11496672533329173,0.9640926007884159,1.0,0.9496851215565216,0.16010606211776046,0.9708287647704189,0.5714285714285714,0.3092108718599898,0.3092108718599898,0.4497215728338475,0.2857142857142857,0.15056556293658546,0.09075096302989304,0.4143988283110057,0.5714285714285714,,,,0.0,0.02075825448829781,0.8571428571428571,0.9744167429034802,0.0477921953871771,0.5714285714285714,0.9745927322007116,0.15864530892340434,0.0,0.566836058058969
WT_13__TO__SCA3_06,coupled,WT_13,SCA3_06,True,1,0.4266001227775445,0.4266001227775445,0.4266001227775445,1.0,0.4837884447044206,0.4837884447044206,0.4837884447044206,1.0,0.4551942837409826,0.4551942837409826,0.4551942837409826,1.0,0.6467993769342012,0.6467993769342012,0.6467993769342012,1.0,0.6730179190393115,0.6730179190393115,0.6730179190393115,1.0,0.6599086479867564,0.6599086479867564,0.6599086479867564,1.0,0.8032198498453157,0.8032198498453157,0.8032198498453157,1.0,0.7633680044893973,0.7633680044893973,0.7633680044893973,1.0,0.7832939271673565,0.7832939271673565,0.7832939271673565,1.0,0.05718832192687612,1.0,0.998223860026811,0.02621854210511032,1.0,0.9927838876249225,0.03985184535591835,1.0,0.9973549967976728
WT_13__TO__SCA3_06,drive_early,WT_13,SCA3_06,True,1,0.3605697304924207,0.3605697304924207,0.3605697304924207,1.0,0.41530371796240717,0.41530371796240717,0.41530371796240717,1.0,0.38793672422741393,0.38793672422741393,0.38793672422741393,1.0,0.5383574632983179,0.5383574632983179,0.5383574632983179,1.0,0.5702527879891616,0.5702527879891616,0.5702527879891616,1.0,0.5543051256437397,0.5543051256437397,0.5543051256437397,1.0,0.6782147961305043,0.6782147961305043,0.6782147961305043,1.0,0.6425148953080174,0.6425148953080174,0.6425148953080174,1.0,0.6603648457192608,0.6603648457192608,0.6603648457192608,1.0,0.05473398746998648,1.0,0.9952344981142223,0.03189532469084366,1.0,0.9886821134116807,0.03569990082248686,1.0,0.975945333886239
WT_13__TO__SCA3_06,drive_late,WT_13,SCA3_06,True,1,0.36668504255653683,0.36668504255653683,0.36668504255653683,1.0,0.4072148329501192,0.4072148329501192,0.4072148329501192,1.0,0.386949937753328,0.386949937753328,0.386949937753328,1.0,0.7320666442646122,0.7320666442646122,0.7320666442646122,1.0,0.7582991985308004,0.7582991985308004,0.7582991985308004,1.0,0.7451829213977064,0.7451829213977064,0.7451829213977064,1.0,0.8752589058708826,0.8752589058708826,0.8752589058708826,1.0,0.8434990743391241,0.8434990743391241,0.8434990743391241,1.0,0.8593789901050033,0.8593789901050033,0.8593789901050033,1.0,0.04052979039358234,1.0,0.9862520171121328,0.0262325542661882,1.0,0.9920803791895709,0.03175983153175854,1.0,0.9981586752070307
WT_13__TO__SCA3_09,coupled,WT_13,SCA3_09,True,3,0.12628088409756208,0.10817270372623378,0.20401168026365712,1.0,0.09690165986933424,0.05891060731439417,0.1978442608901605,1.0,0.11159127198344816,0.08354165552031398,0.2009279705769088,1.0,0.2860452529623353,0.2349062961710331,0.4060397232874924,1.0,0.16419876179464743,0.08839219864494191,0.32876954432168903,1.0,0.28859476734899514,0.28859476734899514,0.4462145002601861,0.6666666666666666,0.6435260045944206,0.5813154373011434,0.7403742475909239,1.0,0.2509574641031382,0.18351408571210906,0.41586045093975355,1.0,,,,0.0,0.006657865342238792,1.0,0.7810085841439343,0.05736147312232218,0.6666666666666666,0.822691978619895,0.19948129661553343,0.0,0.9407532008664712
WT_13__TO__SCA3_09,drive_early,WT_13,SCA3_09,True,3,0.2775019048091132,0.20982362447839173,0.35760521605932216,1.0,0.23033587869847771,0.09981940293156674,0.3657249870223424,1.0,0.3530162698026116,0.3530162698026116,0.37031393327905293,0.6666666666666666,0.5832628864348568,0.5315088023267253,0.6367058934484809,1.0,0.5260771008947208,0.5253396775144177,0.5393509558621685,1.0,0.5284242399205714,0.5284242399205714,0.568895348157426,0.6666666666666666,0.7492092890146163,0.7106606470668808,0.8156389116351541,1.0,0.6264443128996596,0.6086797125143666,0.6725236884662467,1.0,,,,0.0,0.015104796725067537,0.6666666666666666,0.9297200744390436,0.035490768176832055,0.6666666666666666,0.9645107941466382,0.1218973870979736,0.0,0.9725781642034956
WT_13__TO__SCA3_09,drive_late,WT_13,SCA3_09,True,3,0.3783997079135085,0.32904025370954143,0.4602039292930873,1.0,0.05321944509786377,0.037107871246893485,0.12337895990756173,1.0,0.30728151824664307,0.30728151824664307,0.30728151824664307,0.3333333333333333,0.49811966677477393,0.43365539833462885,0.589877645472604,1.0,0.07646971180938159,0.05920085685233853,0.22637435904012843,1.0,0.6480202560534493,0.6480202560534493,0.6480202560534493,0.3333333333333333,0.5025943905275833,0.43847794840838333,0.6534663989854915,1.0,0.08806861843027732,0.06922042011580992,0.27724455728506836,1.0,,,,0.0,0.20097280704721918,0.3333333333333333,0.2213482010072005,0.1936969359763118,0.3333333333333333,0.4222197328152794,0.22853322537960807,0.0,0.5865131879719859
WT_14__TO__SCA3_01,coupled,WT_14,SCA3_01,True,4,0.41614593368701835,0.255425715646882,0.5489853808163729,1.0,0.46406101314708986,0.4083282447111623,0.5533398920719991,1.0,0.4816998628216381,0.4122370891990903,0.5699996513567817,0.75,0.6829519270980355,0.6490501495228906,0.7128990255764265,1.0,0.7164006182938693,0.6673815047430491,0.764458320638513,1.0,0.7146498219351478,0.6582158271329699,0.7237051238682743,1.0,0.8665624661971545,0.8508132105547773,0.877166725348361,1.0,0.8174047975329304,0.8106202862270662,0.8445452887044324,1.0,0.8419836318650424,0.8307167483909217,0.8608560070263966,1.0,0.007817688975856052,0.75,0.9817812077336718,0.018331355220158496,1.0,0.9927317887002661,0.03262143664392869,1.0,0.989580589645515
WT_14__TO__SCA3_01,drive_early,WT_14,SCA3_01,True,4,0.2920644367598551,0.18084644601756356,0.3435600940709498,1.0,0.34591359188562043,0.31064242918646223,0.4180511445231867,1.0,0.3447368429782851,0.3447368429782851,0.38822940645099335,0.5,0.5625324003664682,0.49437836422672815,0.5705632209955814,1.0,0.5803384844831345,0.560539584566534,0.5803789379044915,1.0,0.5655514027810578,0.5373584243549313,0.5714556691354798,1.0,0.7179804160600335,0.6827477213651514,0.737723106069089,1.0,0.6513500301508929,0.6445545683598084,0.7067011779377379,1.0,0.6812674922099209,0.6670488757580222,0.7280398444716094,1.0,0.00523005161587653,0.5,0.9791307174045965,0.011756403218955214,1.0,0.9854581398901291,0.031397691214258505,1.0,0.981185489390075
WT_14__TO__SCA3_01,drive_late,WT_14,SCA3_01,True,4,0.0,0.0,0.6579103053058494,1.0,0.6086187781391817,0.038655496265052894,0.6624649545804429,1.0,0.3397576890378364,0.019327748132526447,0.6844422061272492,0.75,0.8025048466080279,0.7165108445921596,0.811663780908082,1.0,0.8267403319320076,0.7369036505843236,0.8580686411443732,1.0,0.8192020564200448,0.7267072475882417,0.8302867438762005,1.0,0.9227640028245775,0.8934832284749087,0.9325687577019995,1.0,0.900162671527619,0.8611843539870238,0.9235848982837497,1.0,0.9114633371760983,0.8773337912309662,0.9280768279928746,1.0,0.03368735333728068,0.75,0.9854329990857872,0.020392805992163976,1.0,0.9899189822109177,0.011603669632276992,1.0,0.9835592762971089
WT_14__TO__SCA3_02,coupled,WT_14,SCA3_02,False,14,0.7979782615436324,0.17452325585163797,0.9424705460732707,1.0,0.8358748642932664,0.15976707625458098,0.9186882828827256,1.0,0.7042146635244331,0.08455551251177854,0.909246431901773,0.9285714285714286,0.02485313341399823,0.019578924039236945,0.7551019021949081,0.42857142857142855,0.02127979708316609,0.017478315567401075,0.6172614370541942,0.35714285714285715,0.021886837057133627,0.01838969565107722,0.6486785135449958,0.35714285714285715,0.033500653403524934,0.03296474604020079,0.0346171475571534,0.21428571428571427,0.025811805558443722,0.024052961980082593,0.028230737317051908,0.21428571428571427,0.029656229480984328,0.028508854010141693,0.031423942437102656,0.21428571428571427,0.010514077388008358,0.9285714285714286,0.9854329990857872,0.0012140799479350688,0.35714285714285715,0.9561992498939504,0.006306908850158747,0.21428571428571427,0.928983791987051
WT_14__TO__SCA3_02,drive_early,WT_14,SCA3_02,False,14,0.6243912652040824,0.06022435955589492,0.892242912015633,1.0,0.6797879383126563,0.08251049215721327,0.8372105789529269,1.0,0.5119986588209289,0.03748789255909325,0.7874312182340235,0.9285714285714286,0.21821296397834214,0.031136383943427753,0.5432351274437991,0.5,0.04102286856360686,0.029466793496853484,0.445547975954818,0.42857142857142855,0.04152916777101837,0.030049102809619112,0.4510418103458409,0.42857142857142855,0.05161337975367151,0.05161337975367151,0.05745140914035324,0.14285714285714285,0.04430703957729054,0.03576115141643545,0.05969010235258543,0.2857142857142857,0.04368726558505348,0.04368726558505348,0.04874275231860812,0.14285714285714285,0.007216718523264951,0.9285714285714286,0.9854329990857872,0.0010125984148230266,0.42857142857142855,0.9722446827324277,0.01585222833723606,0.14285714285714285,0.8108621482881289
WT_14__TO__SCA3_02,drive_late,WT_14,SCA3_02,False,14,0.8033070947706824,0.0,0.9357100470494637,1.0,0.7653777631989516,0.016316815101103836,0.9539879549181542,1.0,0.784342428984817,0.008158407550551918,0.944849000983809,1.0,0.013705008674574332,0.011459395403016485,0.7210502693561407,0.35714285714285715,0.012789254970011314,0.009957054559083073,0.7010282235329486,0.35714285714285715,0.012981472117271988,0.010973884686070613,0.7110392464445447,0.35714285714285715,0.29864045081660967,0.022280901633219146,0.5750000000000001,0.21428571428571427,0.01476909051910348,0.01375184489509622,0.017051536965463875,0.21428571428571427,0.018016373264157684,0.018016373264157684,0.018016373264157684,0.07142857142857142,0.0035122439018194784,1.0,0.9854329990857872,0.0003844342945213495,0.35714285714285715,0.9576543302184886,0.28134095865279996,0.07142857142857142,0.8330850936342594
WT_14__TO__SCA3_04,coupled,WT_14,SCA3_04,True,12,0.49116320759359094,0.0,0.7155043445747528,1.0,0.4393992519726333,0.019066834435628892,0.7802781416914584,1.0,0.4652812297831121,0.0062485261989719395,0.758792538464769,0.8333333333333334,0.6792810697600805,0.11018089949165824,0.891739608160016,1.0,0.7538844509131897,0.10508794572058025,0.9057220335187379,1.0,0.7929042703690298,0.08950840257834136,0.9074951283271278,0.9166666666666667,0.9532059009754623,0.06708209199550355,0.9896995940183904,0.6666666666666667,0.7903397024073372,0.04716176669658101,0.9564968033784882,0.6666666666666667,0.9453890054662093,0.04379094808951273,0.9817534318120893,0.5000000000000001,0.03288654946209145,0.8333333333333334,0.9657927922303848,0.018797228366871123,0.9166666666666667,0.9301042259719258,0.019920325298922542,0.5000000000000001,0.8952158879005607
WT_14__TO__SCA3_04,drive_early,WT_14,SCA3_04,True,12,0.2930380960113348,0.0,0.6289731888643398,1.0,0.2979084552706807,0.01867108054034065,0.6954764238154557,1.0,0.07477588963232466,0.006552373241953022,0.6757807785556775,0.8333333333333334,0.7278764471644198,0.2527383667285562,0.8607663419283703,1.0,0.8021632926317087,0.20834391692257148,0.9072999637827688,1.0,0.7650198698980644,0.23054114182556384,0.875,1.0,0.792141428893157,0.08209326625170935,0.9815086323040841,0.5833333333333335,0.5107278641909517,0.05835748364232931,0.9308379364868462,0.6666666666666667,0.9458383133898551,0.05720774833547118,0.9654550783641326,0.5000000000000001,0.03185098272189675,0.8333333333333334,0.9722095001492611,0.037082894544452086,1.0,0.9323613461813226,0.04244541515824318,0.5000000000000001,0.8655883272583313
